SampleID	Insertions	POP
NA19143	105	YRI
NA19144	106	YRI
NA19145	0	YRI
NA19146	104	YRI
NA19147	100	YRI
NA19148	0	YRI
NA19149	101	YRI
NA19150	0	YRI
NA19151	0	YRI
NA19152	102	YRI
NA19153	105	YRI
NA19154	0	YRI
NA19159	105	YRI
NA19160	103	YRI
NA19161	0	YRI
NA19166	0	YRI
NA19171	104	YRI
NA19172	101	YRI
NA19173	0	YRI
NA19174	0	YRI
NA19175	105	YRI
NA19176	0	YRI
NA19177	0	YRI
NA19184	102	YRI
NA19185	102	YRI
NA19186	0	YRI
NA19189	0	YRI
NA19190	105	YRI
NA19191	0	YRI
NA19195	0	YRI
NA19196	0	YRI
NA19197	98	YRI
NA19198	100	YRI
NA19199	0	YRI
NA19200	104	YRI
NA19201	104	YRI
NA19202	0	YRI
NA19203	0	YRI
NA19204	105	YRI
NA19205	0	YRI
NA19206	105	YRI
NA19207	105	YRI
NA19208	0	YRI
NA19209	100	YRI
NA19210	105	YRI
NA19211	0	YRI
NA19213	0	YRI
NA19214	105	YRI
NA19215	0	YRI
NA19221	0	YRI
NA19222	103	YRI
NA19223	99	YRI
NA19224	0	YRI
NA19225	102	YRI
NA19226	0	YRI
NA19235	102	YRI
NA19236	0	YRI
NA19237	0	YRI
NA19238	103	YRI
NA19239	103	YRI
NA19240	100	YRI
NA19247	0	YRI
NA19248	0	YRI
NA19249	0	YRI
NA19252	0	YRI
NA19254	0	YRI
NA19256	103	YRI
NA19257	107	YRI
NA19258	0	YRI
NA18525	99	CHB
NA18526	102	CHB
NA18527	0	CHB
NA18528	102	CHB
NA18530	101	CHB
NA18531	97	CHB
NA18532	100	CHB
NA18533	103	CHB
NA18534	100	CHB
NA18535	102	CHB
NA18536	102	CHB
NA18537	0	CHB
NA18538	104	CHB
NA18539	103	CHB
NA18541	105	CHB
NA18542	101	CHB
NA18543	102	CHB
NA18544	101	CHB
NA18545	103	CHB
NA18546	103	CHB
NA18547	100	CHB
NA18548	103	CHB
NA18549	101	CHB
NA18550	101	CHB
NA18552	99	CHB
NA18553	103	CHB
NA18555	100	CHB
NA18557	103	CHB
NA18558	101	CHB
NA18559	101	CHB
NA18560	103	CHB
NA18561	104	CHB
NA18562	101	CHB
NA18563	104	CHB
NA18564	102	CHB
NA18565	106	CHB
NA18566	100	CHB
NA18567	102	CHB
NA18570	100	CHB
NA18571	102	CHB
NA18572	102	CHB
NA18573	103	CHB
NA18574	101	CHB
NA18576	0	CHB
NA18577	102	CHB
NA18579	102	CHB
NA18582	103	CHB
NA18591	102	CHB
NA18592	102	CHB
NA18593	103	CHB
NA18595	101	CHB
NA18596	100	CHB
NA18597	102	CHB
NA18599	99	CHB
NA18602	99	CHB
NA18603	101	CHB
NA18605	101	CHB
NA18606	101	CHB
NA18608	100	CHB
NA18609	104	CHB
NA18610	101	CHB
NA18611	98	CHB
NA18612	100	CHB
NA18613	102	CHB
NA18614	101	CHB
NA18615	102	CHB
NA18616	100	CHB
NA18617	103	CHB
NA18618	101	CHB
NA18619	102	CHB
NA18620	102	CHB
NA18621	99	CHB
NA18622	101	CHB
NA18623	0	CHB
NA18624	0	CHB
NA18625	101	CHB
NA18626	103	CHB
NA18627	100	CHB
NA18628	103	CHB
NA18629	101	CHB
NA18630	99	CHB
NA18631	100	CHB
NA18632	0	CHB
NA18633	0	CHB
NA18634	103	CHB
NA18635	102	CHB
NA18636	0	CHB
NA18637	102	CHB
NA18638	102	CHB
NA18639	103	CHB
NA18640	103	CHB
NA18641	101	CHB
NA18642	98	CHB
NA18643	103	CHB
NA18644	96	CHB
NA18645	103	CHB
NA18646	102	CHB
NA18647	105	CHB
NA18648	101	CHB
NA18740	101	CHB
NA18745	101	CHB
NA18747	100	CHB
NA18748	102	CHB
NA18749	101	CHB
NA18757	102	CHB
NA18791	0	CHB
NA18794	0	CHB
NA18795	0	CHB
NA18525	99	CHB
HG03642	102	STU
HG03643	101	STU
HG03644	102	STU
HG03645	102	STU
HG03646	102	STU
HG03672	102	STU
HG03673	102	STU
HG03679	104	STU
HG03680	106	STU
HG03681	101	STU
HG03682	0	STU
HG03683	0	STU
HG03684	103	STU
HG03685	102	STU
HG03686	101	STU
HG03687	101	STU
HG03688	0	STU
HG03689	101	STU
HG03690	101	STU
HG03691	98	STU
HG03692	99	STU
HG03693	101	STU
HG03694	100	STU
HG03695	102	STU
HG03696	101	STU
HG03697	101	STU
HG03698	101	STU
HG03711	103	STU
HG03733	100	STU
HG03736	102	STU
HG03738	97	STU
HG03740	103	STU
HG03741	101	STU
HG03743	102	STU
HG03744	101	STU
HG03745	99	STU
HG03746	102	STU
HG03750	102	STU
HG03752	102	STU
HG03753	102	STU
HG03754	102	STU
HG03755	100	STU
HG03756	103	STU
HG03757	102	STU
HG03760	102	STU
HG03835	0	STU
HG03836	101	STU
HG03837	101	STU
HG03838	100	STU
HG03840	0	STU
HG03842	0	STU
HG03844	102	STU
HG03845	0	STU
HG03846	101	STU
HG03847	0	STU
HG03848	100	STU
HG03849	100	STU
HG03850	99	STU
HG03851	102	STU
HG03854	101	STU
HG03856	103	STU
HG03857	103	STU
HG03858	101	STU
HG03884	100	STU
HG03885	100	STU
HG03886	102	STU
HG03887	103	STU
HG03888	102	STU
HG03890	98	STU
HG03894	101	STU
HG03895	100	STU
HG03896	102	STU
HG03897	101	STU
HG03898	101	STU
HG03899	100	STU
HG03900	103	STU
HG03943	103	STU
HG03944	99	STU
HG03945	101	STU
HG03947	101	STU
HG03948	102	STU
HG03949	102	STU
HG03950	104	STU
HG03951	100	STU
HG03953	100	STU
HG03955	100	STU
HG03982	0	STU
HG03985	101	STU
HG03986	103	STU
HG03988	0	STU
HG03989	101	STU
HG03990	98	STU
HG03991	101	STU
HG03992	0	STU
HG03995	99	STU
HG03998	101	STU
HG03999	102	STU
HG04003	101	STU
HG04006	104	STU
HG04029	100	STU
HG04033	105	STU
HG04035	102	STU
HG04036	0	STU
HG04037	0	STU
HG04038	98	STU
HG04039	103	STU
HG04040	0	STU
HG04042	100	STU
HG04047	101	STU
HG04067	0	STU
HG04075	103	STU
HG04099	102	STU
HG04100	103	STU
HG04106	100	STU
HG04107	100	STU
HG04114	0	STU
HG04115	0	STU
HG04122	0	STU
HG04127	0	STU
HG04197	0	STU
HG04199	0	STU
HG04204	0	STU
HG04208	0	STU
HG04210	100	STU
HG04215	0	STU
HG04227	105	STU
HG04228	0	STU
HG04229	103	STU
HG03642	102	STU
HG00403	101	CHS
HG00404	102	CHS
HG00405	0	CHS
HG00406	102	CHS
HG00407	102	CHS
HG00408	0	CHS
HG00409	101	CHS
HG00410	99	CHS
HG00411	0	CHS
HG00418	0	CHS
HG00419	99	CHS
HG00420	0	CHS
HG00421	103	CHS
HG00422	104	CHS
HG00423	0	CHS
HG00427	0	CHS
HG00428	104	CHS
HG00429	0	CHS
HG00436	102	CHS
HG00437	99	CHS
HG00438	0	CHS
HG00442	101	CHS
HG00443	101	CHS
HG00444	0	CHS
HG00445	101	CHS
HG00446	101	CHS
HG00447	0	CHS
HG00448	101	CHS
HG00449	100	CHS
HG00450	0	CHS
HG00451	103	CHS
HG00452	104	CHS
HG00453	0	CHS
HG00457	102	CHS
HG00458	102	CHS
HG00459	0	CHS
HG00463	100	CHS
HG00464	98	CHS
HG00465	0	CHS
HG00472	104	CHS
HG00473	100	CHS
HG00474	0	CHS
HG00475	103	CHS
HG00476	100	CHS
HG00477	0	CHS
HG00478	103	CHS
HG00479	104	CHS
HG00480	0	CHS
HG00500	101	CHS
HG00501	103	CHS
HG00502	0	CHS
HG00512	0	CHS
HG00513	103	CHS
HG00514	0	CHS
HG00524	103	CHS
HG00525	103	CHS
HG00526	0	CHS
HG00530	101	CHS
HG00531	99	CHS
HG00532	0	CHS
HG00533	103	CHS
HG00534	103	CHS
HG00535	0	CHS
HG00536	102	CHS
HG00537	104	CHS
HG00538	0	CHS
HG00542	101	CHS
HG00543	100	CHS
HG00544	0	CHS
HG00556	100	CHS
HG00557	101	CHS
HG00558	0	CHS
HG00559	102	CHS
HG00560	98	CHS
HG00561	0	CHS
HG00565	103	CHS
HG00566	99	CHS
HG00567	0	CHS
HG00577	0	CHS
HG00578	0	CHS
HG00579	0	CHS
HG00580	100	CHS
HG00581	101	CHS
HG00582	0	CHS
HG00583	104	CHS
HG00584	100	CHS
HG00585	0	CHS
HG00589	100	CHS
HG00590	103	CHS
HG00591	0	CHS
HG00592	102	CHS
HG00593	101	CHS
HG00594	0	CHS
HG00595	102	CHS
HG00596	102	CHS
HG00597	0	CHS
HG00598	103	CHS
HG00599	102	CHS
HG00600	0	CHS
HG00607	103	CHS
HG00608	98	CHS
HG00609	0	CHS
HG00610	102	CHS
HG00611	100	CHS
HG00612	0	CHS
HG00613	101	CHS
HG00614	103	CHS
HG00615	0	CHS
HG00619	103	CHS
HG00620	98	CHS
HG00621	0	CHS
HG00622	101	CHS
HG00623	102	CHS
HG00624	0	CHS
HG00625	100	CHS
HG00626	98	CHS
HG00627	0	CHS
HG00628	99	CHS
HG00629	103	CHS
HG00630	0	CHS
HG00631	104	CHS
HG00632	101	CHS
HG00633	0	CHS
HG00634	102	CHS
HG00635	99	CHS
HG00636	0	CHS
HG00650	103	CHS
HG00651	104	CHS
HG00652	0	CHS
HG00653	103	CHS
HG00654	104	CHS
HG00655	0	CHS
HG00656	102	CHS
HG00657	100	CHS
HG00658	0	CHS
HG00662	98	CHS
HG00663	100	CHS
HG00664	0	CHS
HG00671	102	CHS
HG00672	102	CHS
HG00673	0	CHS
HG00674	100	CHS
HG00675	103	CHS
HG00676	0	CHS
HG00683	103	CHS
HG00684	104	CHS
HG00685	0	CHS
HG00689	102	CHS
HG00690	104	CHS
HG00691	0	CHS
HG00692	102	CHS
HG00693	99	CHS
HG00694	0	CHS
HG00698	100	CHS
HG00699	99	CHS
HG00700	0	CHS
HG00701	102	CHS
HG00702	98	CHS
HG00703	0	CHS
HG00704	105	CHS
HG00705	103	CHS
HG00706	0	CHS
HG00707	101	CHS
HG00708	102	CHS
HG00709	0	CHS
HG00716	0	CHS
HG00717	102	CHS
HG00718	0	CHS
HG00728	106	CHS
HG00729	104	CHS
HG00730	0	CHS
HG00403	101	CHS
HG00403	101	CHS
HG02922	105	ESN
HG02923	105	ESN
HG02924	0	ESN
HG02938	102	ESN
HG02939	0	ESN
HG02941	106	ESN
HG02942	0	ESN
HG02943	104	ESN
HG02944	104	ESN
HG02945	0	ESN
HG02946	100	ESN
HG02947	106	ESN
HG02948	0	ESN
HG02952	104	ESN
HG02953	102	ESN
HG02954	0	ESN
HG02964	0	ESN
HG02965	0	ESN
HG02966	0	ESN
HG02968	105	ESN
HG02969	0	ESN
HG02970	103	ESN
HG02971	104	ESN
HG02972	0	ESN
HG02973	104	ESN
HG02974	104	ESN
HG02975	0	ESN
HG02976	101	ESN
HG02977	103	ESN
HG02978	0	ESN
HG02979	101	ESN
HG02980	0	ESN
HG02981	104	ESN
HG03099	104	ESN
HG03100	107	ESN
HG03101	0	ESN
HG03103	104	ESN
HG03104	0	ESN
HG03105	105	ESN
HG03107	0	ESN
HG03108	106	ESN
HG03109	103	ESN
HG03110	0	ESN
HG03111	103	ESN
HG03112	103	ESN
HG03113	0	ESN
HG03114	103	ESN
HG03115	103	ESN
HG03116	0	ESN
HG03117	104	ESN
HG03118	102	ESN
HG03119	0	ESN
HG03120	106	ESN
HG03121	102	ESN
HG03122	0	ESN
HG03123	106	ESN
HG03124	104	ESN
HG03125	0	ESN
HG03126	101	ESN
HG03127	107	ESN
HG03128	0	ESN
HG03129	101	ESN
HG03130	100	ESN
HG03131	0	ESN
HG03132	104	ESN
HG03133	106	ESN
HG03134	0	ESN
HG03135	106	ESN
HG03136	106	ESN
HG03137	0	ESN
HG03139	101	ESN
HG03140	0	ESN
HG03157	103	ESN
HG03158	0	ESN
HG03159	106	ESN
HG03160	105	ESN
HG03161	0	ESN
HG03162	105	ESN
HG03163	104	ESN
HG03164	0	ESN
HG03166	103	ESN
HG03167	0	ESN
HG03168	103	ESN
HG03169	105	ESN
HG03170	0	ESN
HG03171	0	ESN
HG03172	106	ESN
HG03173	0	ESN
HG03175	103	ESN
HG03176	0	ESN
HG03189	103	ESN
HG03190	105	ESN
HG03191	0	ESN
HG03193	107	ESN
HG03194	0	ESN
HG03195	100	ESN
HG03196	101	ESN
HG03197	0	ESN
HG03198	102	ESN
HG03199	105	ESN
HG03200	0	ESN
HG03202	104	ESN
HG03203	0	ESN
HG03265	106	ESN
HG03266	0	ESN
HG03267	104	ESN
HG03268	104	ESN
HG03269	0	ESN
HG03270	102	ESN
HG03271	102	ESN
HG03272	0	ESN
HG03279	102	ESN
HG03280	106	ESN
HG03291	104	ESN
HG03293	0	ESN
HG03294	103	ESN
HG03295	107	ESN
HG03296	0	ESN
HG03297	105	ESN
HG03298	108	ESN
HG03299	0	ESN
HG03300	104	ESN
HG03301	106	ESN
HG03302	0	ESN
HG03303	107	ESN
HG03304	0	ESN
HG03305	0	ESN
HG03306	0	ESN
HG03307	0	ESN
HG03308	0	ESN
HG03309	0	ESN
HG03310	0	ESN
HG03311	99	ESN
HG03312	0	ESN
HG03313	104	ESN
HG03314	0	ESN
HG03339	0	ESN
HG03341	0	ESN
HG03342	102	ESN
HG03343	108	ESN
HG03344	0	ESN
HG03350	0	ESN
HG03351	100	ESN
HG03352	103	ESN
HG03354	0	ESN
HG03361	0	ESN
HG03362	0	ESN
HG03363	102	ESN
HG03365	0	ESN
HG03366	105	ESN
HG03367	102	ESN
HG03368	0	ESN
HG03369	104	ESN
HG03370	101	ESN
HG03371	0	ESN
HG03372	102	ESN
HG03373	0	ESN
HG03374	0	ESN
HG03493	0	ESN
HG03499	103	ESN
HG03508	0	ESN
HG03510	0	ESN
HG03511	105	ESN
HG03513	0	ESN
HG03514	104	ESN
HG03515	103	ESN
HG03516	0	ESN
HG03517	103	ESN
HG03518	105	ESN
HG03519	0	ESN
HG03520	103	ESN
HG03521	104	ESN
HG03522	0	ESN
HG02922	105	ESN
HG01879	106	ACB
HG01880	102	ACB
HG01881	0	ACB
HG01882	104	ACB
HG01883	105	ACB
HG01884	0	ACB
HG01885	106	ACB
HG01886	104	ACB
HG01887	0	ACB
HG01888	0	ACB
HG01889	105	ACB
HG01890	104	ACB
HG01891	0	ACB
HG01894	107	ACB
HG01895	0	ACB
HG01896	101	ACB
HG01897	0	ACB
HG01912	103	ACB
HG01914	105	ACB
HG01915	104	ACB
HG01916	0	ACB
HG01956	105	ACB
HG01958	103	ACB
HG01959	0	ACB
HG01960	0	ACB
HG01985	102	ACB
HG01986	106	ACB
HG01987	0	ACB
HG01988	102	ACB
HG01989	101	ACB
HG01990	106	ACB
HG02009	104	ACB
HG02010	106	ACB
HG02011	0	ACB
HG02012	99	ACB
HG02013	105	ACB
HG02014	106	ACB
HG02051	102	ACB
HG02052	104	ACB
HG02053	104	ACB
HG02054	100	ACB
HG02055	0	ACB
HG02095	101	ACB
HG02107	107	ACB
HG02108	105	ACB
HG02111	105	ACB
HG02143	101	ACB
HG02144	101	ACB
HG02145	0	ACB
HG02255	103	ACB
HG02256	102	ACB
HG02257	0	ACB
HG02258	0	ACB
HG02280	0	ACB
HG02281	104	ACB
HG02282	104	ACB
HG02283	104	ACB
HG02284	102	ACB
HG02307	103	ACB
HG02308	99	ACB
HG02309	103	ACB
HG02314	102	ACB
HG02315	102	ACB
HG02316	0	ACB
HG02317	105	ACB
HG02318	102	ACB
HG02321	0	ACB
HG02322	99	ACB
HG02323	105	ACB
HG02325	104	ACB
HG02330	105	ACB
HG02332	103	ACB
HG02334	106	ACB
HG02337	102	ACB
HG02339	102	ACB
HG02343	106	ACB
HG02419	108	ACB
HG02420	106	ACB
HG02427	102	ACB
HG02428	0	ACB
HG02429	106	ACB
HG02433	102	ACB
HG02436	0	ACB
HG02439	105	ACB
HG02442	105	ACB
HG02445	103	ACB
HG02449	104	ACB
HG02450	104	ACB
HG02451	0	ACB
HG02455	105	ACB
HG02470	100	ACB
HG02471	100	ACB
HG02476	105	ACB
HG02477	102	ACB
HG02478	0	ACB
HG02479	104	ACB
HG02480	0	ACB
HG02481	105	ACB
HG02484	105	ACB
HG02485	102	ACB
HG02486	0	ACB
HG02489	104	ACB
HG02496	102	ACB
HG02497	106	ACB
HG02501	99	ACB
HG02502	102	ACB
HG02505	101	ACB
HG02508	104	ACB
HG02511	103	ACB
HG02536	103	ACB
HG02537	105	ACB
HG02541	105	ACB
HG02545	103	ACB
HG02546	104	ACB
HG02547	0	ACB
HG02549	105	ACB
HG02554	105	ACB
HG02555	103	ACB
HG02557	105	ACB
HG02558	102	ACB
HG02559	0	ACB
HG02577	101	ACB
HG02580	101	ACB
HG01879	106	ACB
NA20845	100	GIH
NA20846	102	GIH
NA20847	102	GIH
NA20849	100	GIH
NA20850	100	GIH
NA20851	102	GIH
NA20852	105	GIH
NA20853	103	GIH
NA20854	101	GIH
NA20856	100	GIH
NA20858	102	GIH
NA20859	101	GIH
NA20861	100	GIH
NA20862	101	GIH
NA20863	101	GIH
NA20864	100	GIH
NA20866	99	GIH
NA20867	103	GIH
NA20868	101	GIH
NA20869	102	GIH
NA20870	100	GIH
NA20871	101	GIH
NA20872	99	GIH
NA20873	0	GIH
NA20874	101	GIH
NA20875	103	GIH
NA20876	105	GIH
NA20877	99	GIH
NA20878	100	GIH
NA20879	0	GIH
NA20881	103	GIH
NA20882	99	GIH
NA20883	0	GIH
NA20884	104	GIH
NA20885	102	GIH
NA20886	100	GIH
NA20887	101	GIH
NA20888	102	GIH
NA20889	103	GIH
NA20890	104	GIH
NA20891	100	GIH
NA20892	100	GIH
NA20893	96	GIH
NA20894	102	GIH
NA20895	103	GIH
NA20896	100	GIH
NA20897	102	GIH
NA20898	103	GIH
NA20899	101	GIH
NA20900	99	GIH
NA20901	103	GIH
NA20902	100	GIH
NA20903	103	GIH
NA20904	104	GIH
NA20905	101	GIH
NA20906	101	GIH
NA20907	0	GIH
NA20908	101	GIH
NA20909	0	GIH
NA20910	104	GIH
NA20911	101	GIH
NA21086	100	GIH
NA21087	103	GIH
NA21088	104	GIH
NA21089	99	GIH
NA21090	103	GIH
NA21091	102	GIH
NA21092	100	GIH
NA21093	102	GIH
NA21094	101	GIH
NA21095	102	GIH
NA21097	100	GIH
NA21098	102	GIH
NA21099	102	GIH
NA21100	100	GIH
NA21101	101	GIH
NA21102	101	GIH
NA21103	103	GIH
NA21104	99	GIH
NA21105	101	GIH
NA21106	103	GIH
NA21107	102	GIH
NA21108	100	GIH
NA21109	102	GIH
NA21110	100	GIH
NA21111	102	GIH
NA21112	99	GIH
NA21113	100	GIH
NA21114	102	GIH
NA21115	103	GIH
NA21116	104	GIH
NA21117	102	GIH
NA21118	99	GIH
NA21119	101	GIH
NA21120	99	GIH
NA21121	0	GIH
NA21122	99	GIH
NA21123	102	GIH
NA21124	102	GIH
NA21125	101	GIH
NA21126	101	GIH
NA21127	100	GIH
NA21128	100	GIH
NA21129	102	GIH
NA21130	100	GIH
NA21133	103	GIH
NA21134	0	GIH
NA21135	102	GIH
NA21137	102	GIH
NA21141	99	GIH
NA21142	102	GIH
NA21143	103	GIH
NA21144	97	GIH
NA20845	100	GIH
HG01583	99	PJL
HG01586	100	PJL
HG01589	101	PJL
HG01590	0	PJL
HG01593	101	PJL
HG01594	0	PJL
HG02490	103	PJL
HG02491	104	PJL
HG02492	0	PJL
HG02493	100	PJL
HG02494	102	PJL
HG02495	0	PJL
HG02597	100	PJL
HG02599	0	PJL
HG02600	101	PJL
HG02601	100	PJL
HG02602	0	PJL
HG02603	103	PJL
HG02604	102	PJL
HG02605	0	PJL
HG02648	101	PJL
HG02649	103	PJL
HG02650	0	PJL
HG02651	101	PJL
HG02652	101	PJL
HG02653	0	PJL
HG02654	101	PJL
HG02655	101	PJL
HG02656	0	PJL
HG02657	105	PJL
HG02658	102	PJL
HG02659	0	PJL
HG02660	101	PJL
HG02661	101	PJL
HG02662	0	PJL
HG02681	99	PJL
HG02682	100	PJL
HG02683	0	PJL
HG02684	102	PJL
HG02685	102	PJL
HG02686	0	PJL
HG02687	103	PJL
HG02688	97	PJL
HG02689	0	PJL
HG02690	103	PJL
HG02691	103	PJL
HG02692	0	PJL
HG02694	98	PJL
HG02696	103	PJL
HG02697	101	PJL
HG02698	0	PJL
HG02699	102	PJL
HG02700	103	PJL
HG02701	0	PJL
HG02724	103	PJL
HG02725	102	PJL
HG02726	0	PJL
HG02727	100	PJL
HG02728	102	PJL
HG02729	0	PJL
HG02731	100	PJL
HG02733	104	PJL
HG02734	103	PJL
HG02735	0	PJL
HG02736	101	PJL
HG02737	102	PJL
HG02738	0	PJL
HG02774	100	PJL
HG02775	103	PJL
HG02776	0	PJL
HG02778	102	PJL
HG02779	0	PJL
HG02780	100	PJL
HG02781	0	PJL
HG02783	102	PJL
HG02784	102	PJL
HG02785	0	PJL
HG02786	100	PJL
HG02787	101	PJL
HG02788	0	PJL
HG02789	102	PJL
HG02790	101	PJL
HG02791	0	PJL
HG02792	100	PJL
HG02793	99	PJL
HG02794	0	PJL
HG03015	101	PJL
HG03016	100	PJL
HG03017	0	PJL
HG03018	100	PJL
HG03019	102	PJL
HG03021	102	PJL
HG03022	100	PJL
HG03023	0	PJL
HG03228	100	PJL
HG03229	103	PJL
HG03230	0	PJL
HG03234	102	PJL
HG03235	105	PJL
HG03236	0	PJL
HG03237	102	PJL
HG03238	103	PJL
HG03239	0	PJL
HG03487	0	PJL
HG03488	99	PJL
HG03489	0	PJL
HG03490	100	PJL
HG03491	100	PJL
HG03492	0	PJL
HG03618	0	PJL
HG03619	100	PJL
HG03620	0	PJL
HG03621	0	PJL
HG03624	104	PJL
HG03625	97	PJL
HG03626	0	PJL
HG03629	102	PJL
HG03631	99	PJL
HG03633	0	PJL
HG03634	102	PJL
HG03635	0	PJL
HG03636	101	PJL
HG03638	0	PJL
HG03639	0	PJL
HG03640	102	PJL
HG03641	0	PJL
HG03649	102	PJL
HG03650	0	PJL
HG03651	0	PJL
HG03652	102	PJL
HG03653	98	PJL
HG03654	0	PJL
HG03656	0	PJL
HG03657	0	PJL
HG03660	104	PJL
HG03663	102	PJL
HG03667	104	PJL
HG03668	100	PJL
HG03669	0	PJL
HG03699	0	PJL
HG03700	0	PJL
HG03701	0	PJL
HG03702	104	PJL
HG03703	102	PJL
HG03704	0	PJL
HG03705	102	PJL
HG03706	99	PJL
HG03707	0	PJL
HG03708	104	PJL
HG03709	98	PJL
HG03710	0	PJL
HG03761	0	PJL
HG03762	100	PJL
HG03763	0	PJL
HG03765	100	PJL
HG03766	0	PJL
HG03767	100	PJL
HG03769	0	PJL
HG01583	99	PJL
NA19648	100	MXL
NA19649	99	MXL
NA19650	0	MXL
NA19651	102	MXL
NA19652	103	MXL
NA19653	0	MXL
NA19654	99	MXL
NA19655	101	MXL
NA19656	0	MXL
NA19657	102	MXL
NA19658	103	MXL
NA19659	0	MXL
NA19660	99	MXL
NA19661	102	MXL
NA19662	0	MXL
NA19663	102	MXL
NA19664	103	MXL
NA19665	0	MXL
NA19669	99	MXL
NA19670	101	MXL
NA19671	0	MXL
NA19672	0	MXL
NA19674	0	MXL
NA19675	100	MXL
NA19676	101	MXL
NA19677	0	MXL
NA19678	102	MXL
NA19679	100	MXL
NA19680	0	MXL
NA19681	100	MXL
NA19682	0	MXL
NA19683	0	MXL
NA19684	102	MXL
NA19685	99	MXL
NA19686	0	MXL
NA19716	101	MXL
NA19717	103	MXL
NA19718	0	MXL
NA19719	0	MXL
NA19720	104	MXL
NA19721	0	MXL
NA19722	99	MXL
NA19723	99	MXL
NA19724	0	MXL
NA19725	104	MXL
NA19726	104	MXL
NA19727	0	MXL
NA19728	99	MXL
NA19729	101	MXL
NA19730	0	MXL
NA19731	99	MXL
NA19732	103	MXL
NA19733	0	MXL
NA19734	103	MXL
NA19735	103	MXL
NA19737	0	MXL
NA19738	0	MXL
NA19740	100	MXL
NA19741	99	MXL
NA19742	0	MXL
NA19746	98	MXL
NA19747	104	MXL
NA19748	0	MXL
NA19749	100	MXL
NA19750	98	MXL
NA19751	0	MXL
NA19752	102	MXL
NA19753	0	MXL
NA19754	0	MXL
NA19755	101	MXL
NA19756	102	MXL
NA19757	0	MXL
NA19758	100	MXL
NA19759	100	MXL
NA19760	0	MXL
NA19761	102	MXL
NA19762	100	MXL
NA19763	0	MXL
NA19764	104	MXL
NA19766	0	MXL
NA19770	99	MXL
NA19771	102	MXL
NA19772	0	MXL
NA19773	102	MXL
NA19774	102	MXL
NA19775	0	MXL
NA19776	101	MXL
NA19777	101	MXL
NA19778	0	MXL
NA19779	102	MXL
NA19780	103	MXL
NA19781	0	MXL
NA19782	99	MXL
NA19783	103	MXL
NA19784	0	MXL
NA19785	103	MXL
NA19786	98	MXL
NA19787	0	MXL
NA19788	98	MXL
NA19789	0	MXL
NA19790	0	MXL
NA19792	103	MXL
NA19794	98	MXL
NA19795	106	MXL
NA19796	0	MXL
NA19797	0	MXL
NA19798	0	MXL
NA19648	100	MXL
HG03713	104	ITU
HG03714	99	ITU
HG03715	102	ITU
HG03716	103	ITU
HG03717	105	ITU
HG03718	101	ITU
HG03719	0	ITU
HG03720	101	ITU
HG03721	0	ITU
HG03722	100	ITU
HG03723	0	ITU
HG03725	0	ITU
HG03727	103	ITU
HG03729	104	ITU
HG03730	104	ITU
HG03731	106	ITU
HG03732	0	ITU
HG03742	99	ITU
HG03770	98	ITU
HG03771	104	ITU
HG03772	103	ITU
HG03773	101	ITU
HG03774	102	ITU
HG03775	106	ITU
HG03777	102	ITU
HG03778	100	ITU
HG03779	100	ITU
HG03780	103	ITU
HG03781	102	ITU
HG03782	102	ITU
HG03783	0	ITU
HG03784	100	ITU
HG03785	99	ITU
HG03786	100	ITU
HG03787	100	ITU
HG03788	104	ITU
HG03789	99	ITU
HG03790	104	ITU
HG03792	99	ITU
HG03861	103	ITU
HG03862	101	ITU
HG03863	100	ITU
HG03864	102	ITU
HG03866	100	ITU
HG03867	100	ITU
HG03868	100	ITU
HG03869	100	ITU
HG03870	102	ITU
HG03871	103	ITU
HG03872	100	ITU
HG03873	105	ITU
HG03874	101	ITU
HG03875	99	ITU
HG03876	0	ITU
HG03879	0	ITU
HG03882	105	ITU
HG03960	101	ITU
HG03963	102	ITU
HG03965	101	ITU
HG03967	105	ITU
HG03968	100	ITU
HG03969	101	ITU
HG03971	100	ITU
HG03972	0	ITU
HG03973	101	ITU
HG03974	101	ITU
HG03976	100	ITU
HG03977	103	ITU
HG03978	103	ITU
HG04001	100	ITU
HG04002	103	ITU
HG04014	103	ITU
HG04015	105	ITU
HG04017	100	ITU
HG04018	99	ITU
HG04019	101	ITU
HG04020	104	ITU
HG04022	101	ITU
HG04023	100	ITU
HG04024	0	ITU
HG04025	103	ITU
HG04026	103	ITU
HG04050	0	ITU
HG04053	0	ITU
HG04054	98	ITU
HG04055	0	ITU
HG04056	98	ITU
HG04058	0	ITU
HG04059	98	ITU
HG04060	101	ITU
HG04061	102	ITU
HG04062	101	ITU
HG04063	100	ITU
HG04070	100	ITU
HG04076	102	ITU
HG04080	100	ITU
HG04090	102	ITU
HG04093	102	ITU
HG04094	102	ITU
HG04096	102	ITU
HG04098	102	ITU
HG04118	103	ITU
HG04198	103	ITU
HG04200	105	ITU
HG04202	105	ITU
HG04206	101	ITU
HG04209	98	ITU
HG04211	102	ITU
HG04212	101	ITU
HG04214	101	ITU
HG04216	97	ITU
HG04217	0	ITU
HG04219	98	ITU
HG04222	104	ITU
HG04225	102	ITU
HG04235	98	ITU
HG04238	104	ITU
HG04239	102	ITU
HG03713	104	ITU
HG00759	102	CDX
HG00766	100	CDX
HG00844	106	CDX
HG00851	101	CDX
HG00864	0	CDX
