logFC	logCPM	LR	PValue	FDR
ENSG00000253435.1_2	3.91012455051324	0.663755685875173	76.6378246924924	2.05368297080357e-18	3.98784159270637e-14
ENSG00000240661.3_5	6.20706047715225	-3.89157482753214	59.4128183937911	1.27833691687104e-14	1.24113731259009e-10
ENSG00000253691.2_2	3.54322981530083	0.838204291696758	57.1542303162852	4.02940199747707e-14	2.60809759956699e-10
ENSG00000163053.10_3	2.81312898348786	-1.05659097217275	50.0609732599997	1.49041977485578e-12	7.23524279703737e-09
ENSG00000270748.1_2	3.37620307507304	-1.46542907462364	49.5754617654548	1.90886336883831e-12	7.41326177922045e-09
ENSG00000242534.2_4	2.86224916953297	3.70291699647829	42.9751423653324	5.54398177572702e-11	1.79421730201779e-07
ENSG00000254157.1_2	2.40542749908023	0.709180742419191	39.6163549549196	3.09083966844831e-10	8.57398924027561e-07
ENSG00000244116.3_3	2.40120703298006	5.09734465053942	32.2452451267972	1.35889224609579e-08	3.29837120433601e-05
ENSG00000253592.1_2	2.64818860065097	-1.39731200844907	28.9081589579593	7.58925632047258e-08	0.000163742421367707
ENSG00000211891.6_4	3.52794253065678	-1.07261565162559	25.4628780084358	4.50977245890708e-07	0.000875707616070576
ENSG00000271630.1	4.94612299339172	-2.82981322057594	24.1890726877185	8.73263509212261e-07	0.00154154825653488
ENSG00000271226.1	2.72454257051382	-2.50158760480549	23.1647018470329	1.48701946671659e-06	0.00240624533372522
ENSG00000211684.2_2	3.06027934969466	-2.38902412225443	17.9352202784371	2.28552272848234e-05	0.0341386771859
