logFC	logCPM	LR	PValue	FDR
ENSG00000073792.15_3	-5.29895730278738	-3.26510740953114	58.0438662295738	2.56337479649608e-14	4.9775611798361e-10
ENSG00000253202.1_2	-6.52377337296805	-3.26590137207479	44.5426280127972	2.48878863605503e-11	2.41636488674583e-07
ENSG00000163625.15_3	-3.70562949862091	-2.33923405786825	40.126637482799	2.38021106871721e-10	1.26334249645239e-06
ENSG00000211661.2_3	-5.24615379439192	-1.61961744466353	39.8379294591282	2.7593419458767e-10	1.26334249645239e-06
ENSG00000211599.2_2	-5.26636835101054	1.42741755284076	39.4870666637502	3.30239371274492e-10	1.26334249645239e-06
ENSG00000162738.5_2	-2.62665133708474	-0.0710970028215991	39.160479891089	3.90362291621916e-10	1.26334249645239e-06
ENSG00000270232.1_3	-2.1941333266394	-0.70251030795587	31.3046288677776	2.20553157367868e-08	6.11814458538466e-05
ENSG00000251340.1_3	-1.25683967507409	4.68745356236151	28.405642488905	9.83781610196471e-08	0.000238788391334938
ENSG00000111907.20_5	-3.68517562213938	-2.43328323842831	26.2812122384378	2.95145963368929e-07	0.00063679381296643
ENSG00000244921.2_3	-1.23731608003542	4.44156582191095	25.6847112820961	4.01999223474343e-07	0.000780602092142479
ENSG00000151150.21_3	-3.15987561253545	-1.42123630311934	24.5460348604414	7.25554931154199e-07	0.00128080233210475
ENSG00000226414.1_3	-3.47796096392333	-2.40512892481975	23.6501765049459	1.15535313067708e-06	0.00186955392429062
ENSG00000266529.1_3	-1.58315944722841	0.0889370015099565	23.0799964866935	1.55399036200999e-06	0.00232118344996231
ENSG00000004399.12_4	-2.48535155699063	-1.25202223443772	20.5646115039095	5.76520573583663e-06	0.0079963403556054
ENSG00000106689.10_3	-2.32645054060169	-0.475975636693582	18.9176636583061	1.36483090890357e-05	0.017668191059393
ENSG00000169855.19_2	-2.89621167781121	1.83468105454513	18.5177079479113	1.68333055782038e-05	0.0204293204823476
ENSG00000011201.11_3	-3.92627066879854	-3.79276339286074	17.7937043844968	2.46196522446796e-05	0.0281214357227758
ENSG00000234921.1_4	-2.84753812534099	-3.01278853901342	17.1537910762033	3.44720714143822e-05	0.0371877045958041
ENSG00000270388.1_4	-1.24178205974714	2.44493463081841	16.8839413315769	3.97363445527429e-05	0.0406105441329032
