logFC	logCPM	LR	PValue	FDR
ENSG00000163053.10_3	2.37613283858437	-0.961700266443485	34.5517277084238	4.15072970329601e-09	6.27179711807021e-05
ENSG00000211664.3_3	3.33718273747684	3.49195433195058	33.6910332473756	6.45977661764363e-09	6.27179711807021e-05
ENSG00000146453.12_4	2.62917583132976	-2.35951088212853	26.181456511128	3.10792725250693e-07	0.0016346979396381
ENSG00000241294.1_2	2.65810251537438	3.92761896706078	26.0266396044078	3.36738683620992e-07	0.0016346979396381
ENSG00000253365.1_2	2.10614002398077	-2.87372490425957	23.4255971536147	1.29839320684183e-06	0.00504243985809092
ENSG00000211968.3_3	2.32653132945628	1.74034254235446	22.1530689526368	2.51753202083232e-06	0.00814757279675367
ENSG00000211930.1_3	2.0226755303032	-1.27348074793451	21.2515610999529	4.02782196331605e-06	0.0109603901851494
ENSG00000109158.10_2	3.38358568609728	-2.82944143367383	21.0325104124717	4.51555883619296e-06	0.0109603901851494
ENSG00000241566.1_2	2.52875734314267	0.590383850549822	19.1192690826604	1.22798817304232e-05	0.0264945270490398
ENSG00000261704.2_2	2.26135663827144	-1.42711702162902	18.7994146203534	1.45211687289307e-05	0.027658984333444
ENSG00000253448.1_2	2.11493017875277	-1.33375660322115	18.654416357729	1.56683915783234e-05	0.027658984333444
ENSG00000253125.1_4	-0.648538102199201	1.89200644106308	17.943248896547	2.27590231045694e-05	0.0330623271927845
ENSG00000219061.4_3	3.62268509066861	-3.88500228903073	17.7914165416141	2.46492740585852e-05	0.0330623271927845
ENSG00000278196.3_3	1.89230867062156	5.34909996636747	17.7671489159015	2.49656919516099e-05	0.0330623271927845
ENSG00000260525.1_4	2.50563905527736	-3.95696736383789	17.723884777871	2.55399581775552e-05	0.0330623271927845
ENSG00000137801.10_3	1.75943731487726	-2.69527683430677	17.4779706415101	2.90656160176751e-05	0.035274758239451
ENSG00000206077.10_2	1.87161287180824	-1.25797616918025	17.2624472680719	3.25557762658922e-05	0.0371863566782997
ENSG00000091129.19_4	-1.47201333936151	0.6488274185695	17.0785904003426	3.58643414960442e-05	0.0386896546205659
ENSG00000187837.3_2	0.803491830056404	5.00566997059109	16.959799527159	3.81797328273288e-05	0.03901968694953
ENSG00000259234.5_3	0.560322631639337	1.55723381984468	16.7509466687167	4.26209943543769e-05	0.0411631968706595
ENSG00000108702.3_2	3.05740299781267	-2.6488611339766	16.6683829349934	4.45167954621408e-05	0.0411631968706595
ENSG00000115590.13_2	-1.07847408677372	1.63457410179749	16.3748672467586	5.19697902426082e-05	0.0458704266786803
