logFC	logCPM	LR	PValue	FDR
ENSG00000241351.3_3	5.52257129995451	5.26261764863767	33.3431735293683	7.72485034167774e-09	0.000150001143934698
ENSG00000211598.2_3	-5.56169444682549	5.817052861631	28.984621298876	7.29551836408472e-08	0.00036000669841691
ENSG00000256039.1_4	5.60188026327058	-1.33926257507218	28.9719287816784	7.34347733663983e-08	0.00036000669841691
ENSG00000253239.1_2	4.68794271361551	0.0167254591117118	28.9529085524484	7.4159377570689e-08	0.00036000669841691
ENSG00000253936.1_2	6.63082616474373	-1.39420265015426	25.8378536520358	3.71334073968901e-07	0.0013394098960706
ENSG00000223350.2_2	-10.240009322428	3.6834246437161	25.6285685662146	4.13866483490761e-07	0.0013394098960706
ENSG00000253338.1_2	9.86398451713385	1.33837734499737	25.1139207974645	5.40413229024443e-07	0.0014991062973138
ENSG00000130649.9_3	-3.74027004070966	-0.720261931789453	24.7137572393018	6.65077402868808e-07	0.00161430912611332
ENSG00000105538.9_3	-4.162993967603	-1.74478699845437	24.0592123295679	9.34182505342255e-07	0.00201555065430399
ENSG00000171772.16_4	-7.8208180575297	-1.04829280440465	23.5883689885316	1.19306491019191e-06	0.00231669344261065
ENSG00000135218.17_3	4.93498722400777	0.290138726719743	22.7041840590772	1.88955982207562e-06	0.00333558842046041
ENSG00000211943.2_2	4.5635441384937	3.36437161248032	22.308693897913	2.32153184925366e-06	0.0037566254540673
ENSG00000244575.3_3	4.72477688150725	3.29659932493204	20.5260748386244	5.88244425732799e-06	0.00770222991123452
ENSG00000034971.16_3	-8.12980148997977	0.479288778242374	20.5231050595732	5.89157779292069e-06	0.00770222991123452
ENSG00000211637.2_2	-7.1812245151644	4.35900358573894	20.5042781305693	5.94981196150571e-06	0.00770222991123452
ENSG00000225698.3_4	4.35101424940807	2.77482758902873	20.203751909271	6.96162619201314e-06	0.00844880358728195
ENSG00000170421.12_4	2.61639271872108	-2.61676879467765	19.9218328198547	8.06737596010576e-06	0.00921484155254904
ENSG00000113389.15_4	3.74487852502854	-0.796825902402593	19.0275967853148	1.28841540877191e-05	0.0138991391152961
ENSG00000168779.19_4	2.01615595912555	0.758999495607091	18.4378707712061	1.75534530846226e-05	0.0179396290524843
ENSG00000095627.9_2	6.08395136800027	-1.6981284664809	18.1897039577491	1.99956899179768e-05	0.0194138153413637
ENSG00000183160.8_5	2.575494570786	0.344216772802515	17.7806412087643	2.47892697775488e-05	0.0223243492725508
ENSG00000158528.11_3	3.76073731611576	-2.60355100791331	17.742383794651	2.52928048200699e-05	0.0223243492725508
ENSG00000187772.7_4	6.12038541631344	-2.14629744079782	17.4436665927077	2.95948656258285e-05	0.0249857869879278
ENSG00000283683.1_4	-3.81821621877208	-1.74579378881369	17.2355891861546	3.30192550157197e-05	0.0267153289123019
ENSG00000220113.2_3	-2.97061511849789	-3.0123432796754	16.8074919618153	4.13696529545946e-05	0.0321326368428927
ENSG00000243264.2_4	6.7984071822666	3.73428775089404	16.3257332266153	5.33347482608865e-05	0.0390599564539706
ENSG00000211639.2_2	-5.01993365259539	-0.944863760762032	16.2913468069442	5.4311403041364e-05	0.0390599564539706
ENSG00000148513.17_3	6.51873549225593	-1.9424762162047	15.9049399214882	6.66046485955927e-05	0.0456334929223528
ENSG00000119547.5_3	-3.45930695106037	-1.40521377249871	15.8614816540438	6.81517815814312e-05	0.0456334929223528
