logFC	logCPM	LR	PValue	FDR
ENSG00000211942.3_3	-5.51038117832994	3.9550162012129	56.2182088373841	6.48580905904805e-14	1.25941440308595e-09
ENSG00000260048.2_2	-5.01454950725896	0.594214170496258	42.209083148806	8.20181911727997e-11	7.96314618096713e-07
ENSG00000173585.15_2	-6.56992885829891	-1.19830082432316	40.4507369476635	2.01636381815962e-10	1.30512508736745e-06
ENSG00000269900.3_2	-2.74250333176302	-0.530499732465129	29.6358520357564	5.21317394216023e-08	0.000253073529022168
ENSG00000006747.14_2	-2.68842578238389	1.10103656875307	29.0954343379442	6.88991637815647e-08	0.000267576792462085
ENSG00000197549.9_3	5.09745166415112	2.18066172184494	28.5165229297762	9.29022869984162e-08	0.000300662768155874
ENSG00000145824.12_2	-3.32572344502415	-1.59023413759441	26.6057748490171	2.49496887100743e-07	0.00069210436481746
ENSG00000211966.2_3	-3.58295358444705	4.01677509126705	24.5605371190284	7.20114746713312e-07	0.00155164094202054
ENSG00000240671.4_3	-4.04142892044945	4.03020673911609	24.3606524642269	7.98837768753986e-07	0.00155164094202054
ENSG00000135549.10	-2.57060313928337	-1.63373394788251	24.3600840636945	7.99073510155806e-07	0.00155164094202054
ENSG00000253822.1_2	-6.21334175876748	0.695940945466619	22.8004147787965	1.79726912511301e-06	0.00317267017013131
ENSG00000211950.2_2	-3.37011441382842	3.64087677437538	22.5502763651551	2.0471507968753e-06	0.00331263118114372
ENSG00000211943.2_2	-3.29445789531911	4.40871744842097	21.1142377037029	4.32701237458625e-06	0.0064632250992089
ENSG00000261289.2_4	-3.87211630720381	-0.00521753650980188	19.54624842272	9.81933783982108e-06	0.0136194215838318
ENSG00000253239.1_2	5.71485978659434	2.95531352388353	18.6616016223137	1.56094549524963e-05	0.0202069597511716
ENSG00000211611.2_2	4.25379519515553	-0.65519449267464	18.3330925928513	1.8545751482189e-05	0.0225075876425716
ENSG00000211951.2_2	7.52796919631318	3.2942400893015	17.5851350315151	2.74727456709339e-05	0.0306283463656414
ENSG00000211598.2_3	-2.89422270292431	6.76618872546154	17.4035374516903	3.02262910210303e-05	0.0306283463656414
ENSG00000253545.1_2	-2.72265177419756	0.276179158305323	17.3917185038491	3.04148284838011e-05	0.0306283463656414
ENSG00000254176.1_2	-4.00912253623229	-3.31805666466243	17.3222976186507	3.15463450052955e-05	0.0306283463656414
ENSG00000200434.1	-1.5860798113372	1.98842941995494	17.1422498836886	3.46821632126849e-05	0.0320694402506627
ENSG00000253870.1_2	-4.4321888632539	-2.21112444113022	16.9623147841083	3.81291830517448e-05	0.0336542034772173
ENSG00000277282.1_2	-3.0072453308384	0.0396229604897922	16.8379305311118	4.07114107756349e-05	0.0343710510626643
ENSG00000254326.1_2	-3.00271088550986	-3.08298504155109	16.7504607665175	4.26319106001999e-05	0.0344927683347784
