logFC	logCPM	LR	PValue	FDR
ENSG00000211669.3_3	6.24968072239827	3.36518707971308	51.7280410365339	6.37457971053687e-13	1.23781588819205e-08
ENSG00000211684.2_2	6.67824086072076	-2.70910542179725	47.9111041882899	4.45988554810091e-12	4.33010287865117e-08
ENSG00000240864.3_3	4.57698681347611	5.09396501350071	31.0187651402731	2.55545782383936e-08	0.000165406266744376
ENSG00000167693.16_2	1.9769865525723	-1.39379142652217	30.0100524470423	4.29812339138149e-08	0.000208652400034615
ENSG00000227507.2_2	1.47126628071326	3.6076387745008	27.7039594395577	1.41373056696909e-07	0.000549036402988116
ENSG00000242580.1_2	3.64353163504596	0.97035382315215	26.5291501684764	2.59591303023068e-07	0.000840123987016988
ENSG00000182870.8	3.89324118947233	-3.21912687688988	26.2085547008706	3.06461891691729e-07	0.000850125287552855
ENSG00000165816.12_3	4.27041212197154	-4.10926382501669	23.8817898577872	1.02436183013216e-06	0.00248638225218829
ENSG00000165188.13_2	3.23762127332802	-1.88082422639167	21.6940246310266	3.19785836477098e-06	0.00689955708079144
ENSG00000095627.9_2	5.40863301782589	-2.1612693287476	20.5346339242989	5.85620027281497e-06	0.0113715696897521
ENSG00000177238.13_2	2.80629620718794	-1.61796981857992	20.0866768405146	7.40104580805187e-06	0.0130648643182501
ENSG00000236211.1_3	1.49260802072274	-1.44408125976178	19.2354070617316	1.15550253019807e-05	0.0186979567761551
