logFC	logCPM	LR	PValue	FDR
ENSG00000200434.1	-5.3079903605037	5.18605194018551	52.3736473271961	4.58840019392863e-13	8.9097554965706e-09
ENSG00000251705.1	-3.89881268577176	6.04084372262995	30.7593111654839	2.92098860200441e-08	0.000283598783368608
ENSG00000253209.1_2	2.676008950652	1.99182153888264	28.0103448222754	1.20668652977941e-07	0.000781047967841885
ENSG00000223350.2_2	3.97131908254484	3.37264984649312	26.4326367118916	2.72890461825765e-07	0.00132474674693318
ENSG00000269900.3_2	-3.71811092988727	1.13609915025101	25.9800411204417	3.44965357667958e-07	0.00133970746303928
ENSG00000263934.4_2	-2.74000629364974	1.65505464679956	25.4648974833289	4.50505429286467e-07	0.00145798573764744
ENSG00000211904.2_2	2.74111297229073	2.54977022014467	23.8157555137049	1.06011159692478e-06	0.00294074956986934
ENSG00000184357.4_2	-2.56558965349997	-0.759702557946674	23.2091394921003	1.45305119367552e-06	0.00352691850984892
ENSG00000264940.4_2	-2.3087618568457	1.10018547385976	22.8452619351738	1.75581633970537e-06	0.00378827129826654
ENSG00000206588.1	-2.85047354560411	1.29496241256557	22.5035503044176	2.09755562352438e-06	0.00407303350975965
ENSG00000211978.2_2	-1.90184414393519	2.42348764156125	22.1335049668534	2.54331865089505e-06	0.0044896510511891
ENSG00000211946.3_2	2.85056259966201	4.79072122916787	20.5901924878267	5.68867969604808e-06	0.00920523186148848
ENSG00000211891.6_4	2.63466222436634	-1.95413578462933	19.8958439892499	8.17779091489207e-06	0.0121237227670748
ENSG00000274267.1_2	-2.89652317888319	-1.46872012430679	19.7685391925029	8.74096810892195e-06	0.0121237227670748
ENSG00000283907.1_3	-2.15112454256331	8.26245256667697	18.9427859532993	1.3469763722362e-05	0.0174370581307217
ENSG00000168298.6_2	-2.17739837623774	-0.547576371845634	18.7330263177812	1.50355705041704e-05	0.018004833066777
ENSG00000265735.1	-2.20049639491695	2.65668794543917	18.6429622289245	1.57628057542079e-05	0.018004833066777
ENSG00000200795.1	-4.23156151317124	-1.60899996191785	18.5275549073057	1.67465648526516e-05	0.018065822017155
ENSG00000006659.12_2	1.08562034975158	1.90804213182615	18.1289991944848	2.06433516447197e-05	0.0210975053809035
ENSG00000244642.2	-2.34101243239999	0.604701420238527	17.8687710028068	2.36673151596407e-05	0.0227111629208961
ENSG00000168685.14_3	2.34154201896735	-0.251451136495136	17.6354349690072	2.67556412909331e-05	0.0227111629208961
ENSG00000200087.1	-1.34868099766421	0.846189152785848	17.6283406442944	2.68556312031901e-05	0.0227111629208961
ENSG00000211649.3_3	-3.12606608721202	3.89983392421959	17.6251554747843	2.69006461623551e-05	0.0227111629208961
ENSG00000202538.1	-4.42445511661349	-1.24586015053029	16.8045011892646	4.14349037145895e-05	0.033102883726186
ENSG00000113749.7_4	3.22670487606852	-2.2505675144396	16.7510438203481	4.2618812089538e-05	0.033102883726186
ENSG00000197153.4_3	-2.59157917322804	-2.70359188192856	16.4793711948669	4.91822932159968e-05	0.0363207932552138
ENSG00000229092.2_2	-1.72360522563681	0.0935000106608335	16.3996168950815	5.12955962145559e-05	0.0363207932552138
ENSG00000200488.1	-3.90684336877599	-2.48242357828359	16.3602130973944	5.23731697984338e-05	0.0363207932552138
ENSG00000253338.1_2	-3.41628756997038	-1.37799788724738	16.1423224407197	5.87562561053219e-05	0.0388808121274059
ENSG00000283029.1_4	-2.13532880518331	4.80714141223695	16.061139054296	6.13297811937529e-05	0.0388808121274059
ENSG00000239899.2	-2.19751584347252	-1.50999123492879	16.0383752383656	6.20715406298066e-05	0.0388808121274059
ENSG00000187990.4	-1.11880111265952	-0.646923645192466	15.9588909290312	6.47330223443949e-05	0.0392808071213581
ENSG00000239211.2	-4.96104622297	-4.04517528467456	15.8053713330649	7.02029281662258e-05	0.0413091048221749
ENSG00000002726.20_4	-2.70629955096528	-3.33792868368552	15.6726492193712	7.53053077734107e-05	0.0428074774961807
ENSG00000276368.1_2	-1.9351502134518	-1.61506154074467	15.6266756334691	7.71583949102032e-05	0.0428074774961807
ENSG00000223247.1	-3.3111649102411	-1.88161425617109	15.5008868378364	8.24665545399482e-05	0.0444815432237976
