logFC	logCPM	LR	PValue	FDR
ENSG00000271620.1_2	-4.83372468446728	0.717097569689204	23.2133255803609	1.44989172300839e-06	0.0276766265384232
ENSG00000211640.4_2	-4.36673436030116	4.51672413060019	21.9145687615872	2.85061556683729e-06	0.0276766265384232
ENSG00000243290.3_2	-4.32976118691951	5.61903732937477	20.4500522586785	6.12078847808506e-06	0.0321317095112331
ENSG00000253936.1_2	5.73418443309167	-0.126811895578384	19.8779031143927	8.25489765049996e-06	0.0321317095112331
ENSG00000256148.1_4	-2.35063609874681	1.13035328722034	19.8735556696344	8.27369180946366e-06	0.0321317095112331
ENSG00000211965.4_3	-3.91667215370426	2.54974095718647	19.2729673361406	1.13299179407448e-05	0.0366673910955639
ENSG00000126890.13_2	-8.10589843540366	-1.63898981008692	18.703507183238	1.5270136625692e-05	0.0381325031806446
ENSG00000211951.2_2	6.01896018040274	3.72187021122996	18.3732789213107	1.81586746461444e-05	0.0381325031806446
ENSG00000152078.9_3	2.43619251230638	-2.91370398431839	18.3558555966571	1.83254904408722e-05	0.0381325031806446
ENSG00000211669.3_3	-5.5659863869439	3.95292728119632	18.2241105517778	1.96377089198911e-05	0.0381325031806446
