logFC	logCPM	LR	PValue	FDR
ENSG00000140955.10_3	-5.42092779583201	-0.697171465929041	93.513099851471	4.03520929370734e-22	7.8355694065209e-18
ENSG00000156414.18_3	-5.0363408967588	-2.12856714020867	58.1932594188181	2.37591748202645e-14	2.30677828329948e-10
ENSG00000253293.4_3	-4.10616834582967	-3.37555838216281	44.0255199588798	3.2412228677379e-11	2.09793552152448e-07
ENSG00000270816.5_3	-5.06764138480437	-3.98023771420188	32.3260680152557	1.30352794245009e-08	6.32797639662395e-05
ENSG00000013297.11_4	-3.14961818812214	-2.82162177105348	26.3838494358417	2.79870879184122e-07	0.00108690654639946
ENSG00000150625.16_3	-2.39555636747671	-0.590148776142674	25.5092979303333	4.40256135810137e-07	0.00142481560752687
ENSG00000253487.1_2	-4.07939543620962	-3.28878266302242	25.1543855133161	5.29191740931946e-07	0.00146797788934522
ENSG00000122592.7_4	-3.87775790861986	-3.95405460516938	24.2718765014228	8.36515613418225e-07	0.00203043252266939
ENSG00000101938.14_3	-2.65317022488704	-3.16823401962336	22.4662335991688	2.13870304286084e-06	0.00461437063180797
ENSG00000138829.11_4	-2.72849997069552	-2.03587513632216	20.5913638920364	5.68519993197447e-06	0.011039521227908
ENSG00000150779.11_3	-0.630581519674878	3.62775697884753	20.2469802074797	6.80608088082405e-06	0.012014588958531
ENSG00000138755.5_2	-2.74588600370244	-2.22862678892133	19.912163569695	8.10828037480408e-06	0.0126351034718365
ENSG00000078399.17_3	-4.10594629742673	-3.94953073817507	19.7299127673273	8.91942655022939e-06	0.0126351034718365
ENSG00000227462.1_3	-0.868535654891707	2.23914907652251	19.6895821581108	9.10966364227574e-06	0.0126351034718365
ENSG00000149948.13_4	-3.82334749788282	-2.82279705838193	19.4926847665176	1.00985680494596e-05	0.0130729329589604
ENSG00000167523.13_3	-0.836904249229908	1.42567728391924	19.1042574366035	1.23768483992819e-05	0.0150208526385785
ENSG00000226856.5_2	-2.36260881212498	-3.46600356032892	17.0986718117622	3.54871137552888e-05	0.0405346338176587
