logFC	logCPM	LR	PValue	FDR
ENSG00000251705.1	-4.78365878586545	6.08788986143102	30.6115686580621	3.15208662637885e-08	0.000612072181110245
ENSG00000200434.1	-4.80481991162751	5.24130942046125	26.9498898966761	2.08799043215171e-07	0.00188215310416171
ENSG00000113749.7_4	3.84699372836731	-2.22223089445934	26.3099626197394	2.90784803403292e-07	0.00188215310416171
ENSG00000211661.2_3	3.7432533946352	-0.0189111231104728	23.95797982318	9.84613407690486e-07	0.00477980578763347
ENSG00000242580.1_2	2.85085317429476	2.35868649561452	22.560242391989	2.03655834855088e-06	0.00774588161338755
ENSG00000223350.2_2	3.57044774177295	3.15755289577019	22.1152550342272	2.56761210979631e-06	0.00774588161338755
ENSG00000211976.2_3	2.97184873093994	3.26361450284213	21.9542250487559	2.79231492912312e-06	0.00774588161338755
ENSG00000253590.1_2	3.37348363675743	-1.76014015125446	21.5457485093203	3.45487732102726e-06	0.00838585097746342
ENSG00000211904.2_2	-3.51306537000778	2.81407859681859	20.9296192363964	4.76470079732991e-06	0.0102801066758391
ENSG00000269900.3_2	-3.89714951433552	1.02758763187158	19.6206932295912	9.44407910464974e-06	0.0183385128054089
ENSG00000144792.9_3	0.607200981309374	1.15184060206526	19.1271948315607	1.22289940111022e-05	0.0215875096097803
ENSG00000206588.1	-3.17640273066972	1.17064557646547	18.6465511080871	1.57331620044763e-05	0.0254235365624329
ENSG00000263934.4_2	-2.75740151247913	1.70417003031015	18.4966188650329	1.70205981723982e-05	0.0254235365624329
ENSG00000170128.4_3	3.0980408237654	-2.7763478158725	18.2481852631994	1.93910605029389e-05	0.026161801779774
ENSG00000057468.6_3	1.83384159534841	-3.22718783992978	18.1694530727905	2.02094462198275e-05	0.026161801779774
ENSG00000200370.1	-4.86759244371103	0.322967205948941	17.7020564606154	2.58347153233113e-05	0.0313536563842537
ENSG00000130649.9_3	-2.18545498524286	-1.01613697089991	17.4441506935124	2.95873298610051e-05	0.033795692425941
ENSG00000264940.4_2	-2.3903967127101	1.12516686742088	16.8391007328493	4.06863160935581e-05	0.0438914936613729
ENSG00000197134.11_3	1.01744496299324	0.378138500844699	16.7103688416044	4.35423654712828e-05	0.0445002975116511
