logFC	logCPM	LR	PValue	FDR
ENSG00000164741.14_5	-4.50889743103989	-1.00327010193255	53.1427977990384	3.10160571022573e-13	6.02269796811632e-09
ENSG00000156755.10_2	-4.71881052991717	-1.32556790239365	50.8701244159504	9.8684267324289e-13	9.58125551451522e-09
ENSG00000253441.1_2	-5.18103799294378	-1.86125165396065	38.5311032206983	5.38880069903997e-10	3.48799106579861e-06
ENSG00000229205.2_2	-7.09294814419284	-3.02297010565915	36.8283119941923	1.290031952468e-09	6.2624601132559e-06
ENSG00000114473.13_2	-1.70485617321427	1.38797475833138	34.0435758369037	5.38915410692023e-09	2.09293188896354e-05
ENSG00000082397.17_5	-4.8556715841906	-2.28212211950934	30.3961376765233	3.52228772047259e-08	0.000113992971593561
ENSG00000232216.1_2	-4.32212965396853	0.493105839925595	30.0780465522109	4.15002783944155e-08	0.000115121772266108
ENSG00000240382.3_3	-6.35592728004067	5.48890833375354	29.1838216117194	6.5826564829919e-08	0.000159777529483421
ENSG00000242076.1	-4.61284669347309	2.31234882982692	24.0149622350892	9.55899804064666e-07	0.00206240693281419
ENSG00000211943.2_2	-3.67750197718663	0.800730918088163	23.6212115621537	1.17287485934481e-06	0.00227748840187575
ENSG00000134013.15_3	-2.20355214912035	-0.949997558640215	21.2775169312834	3.97364877451088e-06	0.00701457380940475
ENSG00000217825.2_4	-2.55296560435215	-2.0364031681496	19.5810183427478	9.64224293804808e-06	0.0156027561142515
ENSG00000146453.12_4	-2.76262918250795	-3.24055185048294	18.3567599918622	1.83167937493848e-05	0.0273596539250426
ENSG00000113758.13_5	1.88116242347628	3.78533155841706	17.2827743678817	3.2209351595112e-05	0.0446743706624204
