logFC	logCPM	LR	PValue	FDR
ENSG00000211651.3_3	6.37155901908024	5.29553338510124	44.0951400356054	3.12796599845763e-11	6.07388437580502e-07
ENSG00000261289.2_4	5.91707803644384	0.38404928836903	33.1079750917176	8.71804054224690e-09	8.46434556246751e-05
ENSG00000253703.2_2	5.34279262786811	-3.10841046105369	32.2038447458649	1.38815790052539e-08	8.98508337080065e-05
ENSG00000241244.1_2	3.50835542593367	2.06562424853296	30.4867111815851	3.36161316772478e-08	0.000163189511227199
ENSG00000243290.3_2	4.69094061355441	5.74941524951078	29.148500116864	6.70376207522619e-08	0.000260347303953484
ENSG00000211968.3_3	3.99009340461526	-0.405601731960368	27.9498651838025	1.24499631991233e-07	0.000372804898322214
ENSG00000211947.2_2	5.46442374719749	2.83184950779646	27.8019219644799	1.34392537246653e-07	0.000372804898322214
ENSG00000144645.13_3	3.05737920347517	-1.483603870447	26.6744965589442	2.40778685676039e-07	0.000584430064807166
ENSG00000254329.1_2	4.85682546961815	-3.08102898842102	25.5126475186512	4.39492474648615e-07	0.000948229430302979
ENSG00000261704.2_2	4.91816492095393	0.314567560002366	24.9355123386361	5.92803295101847e-07	0.00115110543842877
ENSG00000253497.1_2	3.57100699132169	3.26683142026704	24.5080106695457	7.40015301470122e-07	0.00127415208344138
ENSG00000243238.1_2	-5.50265296277456	4.82750530297157	24.3884227075941	7.87404727639126e-07	0.00127415208344138
ENSG00000266976.1_2	-4.69328821907177	-0.99800993926405	23.9343559486672	9.96769714214287e-07	0.00148886725466254
ENSG00000119698.11_2	-3.9117344133765	-0.0380767379714301	22.6729842364206	1.92049124238862e-06	0.00266372135319302
ENSG00000198825.12_3	1.49352937847574	1.65657128567975	22.358841470735	2.26169407687007e-06	0.00292783837231086
ENSG00000211639.2_2	-6.62813851073048	1.09722004403178	22.0094286963848	2.71314358484302e-06	0.00326217275803188
ENSG00000152804.10_2	2.39891246497907	0.216154873319189	21.9109775315787	2.85595513886816e-06	0.00326217275803188
ENSG00000105967.15_3	2.60279814419672	0.335838644322869	21.7046509879883	3.18019308778427e-06	0.00343072163214417
