logFC	logCPM	LR	PValue	FDR
ENSG00000253448.1_2	6.3957290408107	-3.16624384524413	46.1179517440346	1.11343537769691e-11	2.16206881641186e-07
ENSG00000253786.1_2	7.93316228451451	-1.98793879306857	40.7809928167898	1.70281277667836e-10	1.65326092487702e-06
ENSG00000089847.12_4	1.96679256083381	0.249655143799206	37.1904414779568	1.07137642910393e-09	6.93466250011334e-06
ENSG00000253329.1_2	8.33612811561871	-1.78383086551555	35.8745513054085	2.10439488742875e-09	1.02157849810229e-05
ENSG00000253590.1_2	5.97158555115278	-3.44664920721743	30.3321637955072	3.64039058542989e-08	0.000141378208775755
ENSG00000270401.1_4	5.59537650616317	-3.81485146055361	29.180952614235	6.5924109831506e-08	0.000213352394118031
ENSG00000179639.10_2	5.03833502322409	-2.3663293521921	28.5719453267191	9.02807897432128e-08	0.000250438910747672
ENSG00000103852.12_4	-1.50068341499417	2.06444889369735	26.955238138748	2.08222082417769e-07	0.000505407049548531
ENSG00000284221.1_3	2.936575695171	-2.83026624493107	24.7166114843255	6.64093198389192e-07	0.00143281796959126
ENSG00000103310.10_3	3.72094983033262	-2.29450752199317	22.3525679672515	2.26909433080876e-06	0.00440612737156444
ENSG00000176771.16_5	-7.94167845991337	0.704690153517329	20.5541158571104	5.79690184034121e-06	0.0102331127214314
ENSG00000143217.8_3	2.46874673460549	-0.184823708052389	19.8858803184793	8.22052331553337e-06	0.0133021768117522
ENSG00000100557.9_3	-6.47096051697546	2.66133223534616	19.6600766881144	9.25141478175921e-06	0.0138187670947846
ENSG00000122591.11_3	-0.873710174242925	4.8368424577672	19.1777510003984	1.19093415838759e-05	0.0165182567768359
ENSG00000153283.12_4	-5.41548920616205	1.52065994182015	18.9298700617372	1.35612626559133e-05	0.0175555065501683
ENSG00000198178.10_2	3.6046220725721	-2.65369542311059	18.5191164376942	1.68208707500151e-05	0.0194922649057029
ENSG00000259852.2_2	5.34078764573728	-2.15171662409114	18.4220643543915	1.76996593104255e-05	0.0194922649057029
ENSG00000188848.15_3	-5.3801589074972	3.43412287238697	18.3827283823063	1.80688417088605e-05	0.0194922649057029
ENSG00000134121.9_3	-5.97355607424966	3.50759658103085	17.994314547706	2.21565724663801e-05	0.0226440170606404
ENSG00000185875.12_2	-1.16854571328048	2.36622557456951	17.6281029130505	2.68589883656174e-05	0.0258834859641001
ENSG00000103569.9_3	-5.13613781055657	1.67360406732251	17.4247159361425	2.98913820264688e-05	0.0258834859641001
ENSG00000154065.16_2	-3.89452566526362	1.00828068339647	17.3833547964518	3.05489611671389e-05	0.0258834859641001
ENSG00000213923.11_4	0.644980292032948	4.21386456442527	17.3765729380436	3.06581613541201e-05	0.0258834859641001
ENSG00000164647.8_2	-4.28417570998311	1.38044627977069	17.2403762062644	3.29361644277381e-05	0.0266481017024091
ENSG00000133687.15_5	-5.93640654278685	2.85358697006556	17.1023944307999	3.54176240740642e-05	0.0275095769708072
ENSG00000174233.11_3	-5.7460361825588	1.8765728139402	16.6786820752668	4.42757570870381e-05	0.033067178889081
ENSG00000198363.17_3	-2.85178748785503	2.69503724374995	16.5130038084465	4.83175581250459e-05	0.0347492719878571
ENSG00000092607.14_3	-6.72819659158375	3.05479837844094	16.3363554542612	5.30366372276855e-05	0.0352631055047849
ENSG00000257653.1_4	-6.09206641861941	-0.400039479360856	16.2997054988444	5.40723545517569e-05	0.0352631055047849
ENSG00000061918.12_2	-3.71308682204032	4.38006673951951	16.2854728366251	5.44800270441625e-05	0.0352631055047849
ENSG00000151458.11_2	-2.19332714539295	1.71773256244297	16.033141755032	6.2243345544994e-05	0.0389884285094417
ENSG00000137269.14_2	-4.46037407673425	0.720102212657859	15.9667035244571	6.44664139369377e-05	0.039119025807108
ENSG00000162711.17_3	-8.04463479460899	-0.680304216592328	15.8976669083016	6.68610876617606e-05	0.0393426848550324
ENSG00000160746.12_3	-3.31688929006671	2.87630915273637	15.6178668893513	7.75186575869744e-05	0.0442722733242314
ENSG00000156298.12_3	3.02164064564971	-1.3625178168023	15.4254548781646	8.58243998392702e-05	0.0468684517358923
ENSG00000135697.9_2	-7.7394563326477	-0.990001505679744	15.3618313537953	8.87633408850529e-05	0.0468684517358923
ENSG00000164116.16_3	-4.39393103377392	2.37786685848395	15.3503279790501	8.93054235363072e-05	0.0468684517358923
