logFC	logCPM	LR	PValue	FDR
ENSG00000158748.3_2	-4.3618200338446	-1.80835153823485	94.6738909063284	2.24480559891298e-22	4.35896351196922e-18
ENSG00000225698.3_4	-4.42914335648915	2.97128606864339	87.5306978772391	8.29818311607004e-21	8.0567059873924e-17
ENSG00000173698.17_3	-3.38200269250136	-1.03319850104101	75.5599485031025	3.5447940942284e-18	2.2944270573909e-14
ENSG00000185372.3_4	-4.785140442132	-3.37483146025556	57.5002425624123	3.37937607588295e-14	1.64051811603738e-10
ENSG00000172403.10_5	-2.07021724199702	-0.983394485925464	55.1613862978252	1.11028620707192e-13	4.31190751378449e-10
ENSG00000260798.1_4	-2.37063578964221	-0.880604913660667	50.9369829252344	9.53794496134355e-13	3.08679692098949e-09
ENSG00000143028.8_2	-2.92696454759211	-0.526326185813259	48.8959931389847	2.69901559103986e-12	7.48706924954457e-09
ENSG00000149294.16_5	-3.16956835091781	-2.84135813160614	44.2083073172801	2.9522574918617e-11	7.16586699712132e-08
ENSG00000172005.10_2	-1.85104445777143	2.73095102912566	43.8876041364391	3.47784546840587e-11	7.50364481172279e-08
ENSG00000168952.15_2	-2.67800096173975	-0.761785617166071	41.1420179313347	1.41560184956504e-10	2.7488156714854e-07
ENSG00000039068.18_4	-2.1140044527229	2.82431181598189	38.8577374024159	4.55843507062172e-10	8.04688110921205e-07
ENSG00000125378.15_3	-2.87559073975068	-1.15374015620383	38.484924945846	5.51782554934424e-10	8.21097695980851e-07
ENSG00000240382.3_3	-2.98312082700804	4.61707114824207	38.372702106818	5.84442244468754e-10	8.21097695980851e-07
ENSG00000163207.6_2	-1.83654038286442	1.48998946613188	38.3476430661494	5.91995454924911e-10	8.21097695980851e-07
ENSG00000144668.11_3	-3.50762093066223	-3.68036832624707	38.0398006445719	6.93161127621676e-10	8.9732018507718e-07
ENSG00000187122.16_3	-1.91398507225016	-1.11955533764862	35.0121588462983	3.2765294657402e-09	3.97647807285895e-06
ENSG00000254326.1_2	-4.36480855540951	-0.507737417264858	34.6717812234927	3.90247625860778e-09	4.457546117038e-06
ENSG00000255129.5_4	-2.52381026251415	-2.09014348937242	33.0735095678368	8.87395414622386e-09	9.57302453396528e-06
ENSG00000152128.13_2	-2.48330347393711	-1.0122947031994	32.6764357003332	1.08848864557296e-08	1.11243539577557e-05
ENSG00000218336.8_4	-2.92184762547422	-3.24755947438873	32.0692022362647	1.4877724460571e-08	1.44447826787684e-05
ENSG00000137699.16_2	-2.32016043170623	-1.56186983768841	31.0560803611069	2.50679814207734e-08	2.31795268204085e-05
ENSG00000165757.8_4	-2.50518986157944	-2.95550569523086	30.9088739743242	2.70432396330238e-08	2.3869346690639e-05
ENSG00000204381.11_4	-2.43493289287039	-2.17696661562048	30.3845146186231	3.54345611715843e-08	2.99160134273836e-05
ENSG00000154118.12_2	-2.67113464654368	-2.5068418469226	29.9058121910965	4.53551199791749e-08	3.66960716564841e-05
ENSG00000112964.13_3	-2.83402141656917	-2.86068411414843	29.5315173147941	5.50147751911745e-08	4.2731076186489e-05
ENSG00000197444.9_2	-1.80530560626089	1.17010921870941	29.0795470144448	6.94665000579639e-08	5.17586338106952e-05
ENSG00000172380.5_2	-2.89903780411007	-3.15266347221491	29.0110009733225	7.19684371659682e-08	5.17586338106952e-05
ENSG00000136848.16_3	-1.86138638200192	-0.511638422591199	28.8705944496582	7.73787626431061e-08	5.36621718929941e-05
ENSG00000111490.12_3	-1.94482917338905	0.771621234408103	27.8320153726247	1.32318326166821e-07	8.85985261209425e-05
ENSG00000184905.8_2	-2.28186146048276	-0.602373890160688	27.5021107814785	1.56923149195492e-07	0.000101571123702602
ENSG00000116824.4_2	-3.74401768819323	-3.84293295378581	26.2339681738213	3.02455292710133e-07	0.000189454092704689
ENSG00000158516.11_2	-2.8250236042739	-3.69541576113226	25.4807891303323	4.46809838653948e-07	0.000271129795218199
ENSG00000137266.14_2	-1.29548886349841	0.113892982739805	25.1088936204627	5.41823901034021e-07	0.000318822318493292
ENSG00000153563.15_3	-3.12876513513264	-3.82071104568091	24.8352193443332	6.24460276204635e-07	0.000356640283627694
ENSG00000068615.18_4	-2.21843091357996	-2.3726430953853	24.5273434389385	7.326274120468e-07	0.000406461688203565
ENSG00000259997.2_2	-3.31741032399208	-2.24061953522957	23.6467085251763	1.15743710020246e-06	0.000624308711436981
ENSG00000260048.2_2	-3.09517592217732	-1.46779499490565	23.0930071694947	1.54351035072706e-06	0.000810050918659948
ENSG00000013016.15_3	-1.92091993757979	0.2403697726667	22.9292904367379	1.68071188989148e-06	0.000858843775734546
ENSG00000227051.6_3	-1.99214477515972	-1.76726577204409	22.8761501271651	1.72782503047883e-06	0.000860279652354818
ENSG00000132669.12_3	-2.10351742409364	-2.28680570404577	22.6230875368367	1.9710178838634e-06	0.000956830631721489
ENSG00000101210.11_3	-1.99001128070102	1.6397700667773	22.0325937301759	2.68059551719099e-06	0.00126955618909304
ENSG00000130287.13_2	-2.17671406573247	-2.32127392033316	21.7180061946768	3.15813015384099e-06	0.00146010884112582
ENSG00000271691.1_4	-3.69000278104485	-2.73256522393443	21.5469090734897	3.45278722259388e-06	0.00155921447182158
ENSG00000105989.8_2	-1.83962241964761	-1.40089472774759	21.0140211162378	4.55934510147557e-06	0.00201212189046483
