logFC	logCPM	LR	PValue	FDR
ENSG00000260896.5_3	-1.89137038320953	-0.393367911772628	29.686677652324	5.07826256412852e-08	0.000986097024702476
ENSG00000240661.3_5	5.5612827472609	-3.13568014490439	25.4893545645455	4.44830574128293e-07	0.0043188600442116
ENSG00000263934.4_2	-1.92869540891184	0.571413582417009	24.0184921597877	9.5414893927903e-07	0.0053397357962533
ENSG00000211968.3_3	-3.28452215640393	2.5808584123056	23.4712765871246	1.26792683404458e-06	0.0053397357962533
ENSG00000113749.7_4	-3.68041041375677	-2.25205561279823	23.315403112383	1.37494484402443e-06	0.0053397357962533
ENSG00000211946.3_2	3.22101996625036	4.73263374707334	22.5016395658768	2.09964308582962e-06	0.00679514490677325
ENSG00000206588.1	-2.45316917190709	0.522338876030266	21.7524238423515	3.10197712416074e-06	0.00820793957202441
ENSG00000211891.6_4	-3.06495328878096	-1.92018813387056	21.5868752092528	3.38157980101943e-06	0.00820793957202441
ENSG00000044459.14_3	1.61183320334267	1.1004016674529	19.9335970578964	8.01788823450681e-06	0.0161155829784756
ENSG00000146453.12_4	-2.83999683252764	-1.61582374911643	19.8676476757162	8.29930115278381e-06	0.0161155829784756
ENSG00000187268.11_4	3.08057398866485	-2.68737873698123	19.6465301710005	9.3172351400369e-06	0.0164474610862942
