logFC	logCPM	LR	PValue	FDR
ENSG00000143184.4_2	-2.6345449580208	0.528052764777209	86.0544365176743	1.75049981040096e-20	3.39912053183658e-16
ENSG00000197262.8	-1.76452646385415	2.53664284153685	76.7153031997535	1.97467269804487e-18	1.91720972253176e-14
ENSG00000205020.7	-1.83292380423225	1.75582903253764	75.7957293438832	3.14580728618535e-18	2.0361761961049e-14
ENSG00000143185.3_2	-2.66899803911889	-1.14359324054924	67.358059129986	2.26414611160993e-16	1.09912972988104e-12
ENSG00000243566.6_3	-3.3856703176083	-3.6519172710897	61.2163899429439	5.11340709475723e-15	1.98584277931992e-11
ENSG00000111728.10_3	-2.37016294164033	-2.43278893521461	50.1464197419554	1.42691237991676e-12	4.09666775744907e-09
ENSG00000145284.11_2	-1.92785142167743	0.938600917276161	50.0789752870274	1.47680885272137e-12	4.09666775744907e-09
ENSG00000165949.12_4	-2.1160109101891	1.78034989464396	49.0456147049474	2.50078703449752e-12	6.0700353294841e-09
ENSG00000086967.9_2	-1.72627188914151	0.711441467492519	44.0867937889639	3.14133179921455e-11	6.77759787523869e-08
ENSG00000229757.2_4	-1.72813087523126	-3.33480009417064	42.9852408232005	5.51543865769406e-11	1.07098787855103e-07
ENSG00000227335.1_2	-3.56227768491218	-3.19035898922735	42.1881532489163	8.2900695141161e-11	1.46342336204642e-07
ENSG00000147459.17_2	-1.948657078756	0.460559975762163	40.5762439560841	1.89091677015227e-10	3.0598184869014e-07
ENSG00000204740.10_3	-3.38012557380398	-3.74491324643583	38.9948130631013	4.2493306211207e-10	6.34719246160937e-07
ENSG00000104332.11_3	-2.52643903264039	-1.71311474581191	38.8253100065496	4.63479215108199e-10	6.42845671355072e-07
ENSG00000151693.10_3	-1.43967102555166	-2.80394865465696	37.097355737673	1.12376008125085e-09	1.39412106141619e-06
ENSG00000276085.1_2	-1.34482914011056	2.31063220776131	37.0545117829403	1.14872473903898e-09	1.39412106141619e-06
ENSG00000274767.1_4	-2.18057615156022	-2.12785410943388	35.9155045122703	2.06062427868332e-09	2.35371777902781e-06
ENSG00000162441.11_2	-0.498271407832558	3.00995445642921	35.6450302316298	2.36751098766148e-09	2.55401824213393e-06
ENSG00000205021.9	-1.25996621859979	3.34332858615929	34.8491605432263	3.56263136489975e-09	3.64100925492755e-06
ENSG00000236597.1_2	-3.15396710442365	-3.94443266455685	32.7942768660215	1.02446017994504e-08	9.62731476638294e-06
ENSG00000205846.3_3	-2.52480297148371	-3.09941534194048	32.7628341347967	1.04116598050284e-08	9.62731476638294e-06
ENSG00000104660.17_3	-0.303696651094959	3.78508702207653	31.7733892899951	1.73250257367669e-08	1.52916977162063e-05
ENSG00000223886.3_4	-0.687033750923083	1.41206246528213	31.5998814536339	1.89441151617898e-08	1.59937751396362e-05
ENSG00000275302.1_2	-0.837610028161751	5.30912791200351	31.3317524251081	2.17493285488926e-08	1.75970192400999e-05
ENSG00000124570.18_3	-1.46367130308008	-0.129124196660689	30.9143105176935	2.6967590246955e-08	2.09462666966149e-05
ENSG00000101311.15_2	-1.87764105746996	-1.74696132590127	29.7791561879117	4.84169630672936e-08	3.61600226477195e-05
