logFC	logCPM	LR	PValue	FDR
ENSG00000211623.2_2	-2.18734415984113	-0.427138982886269	24.8225481253335	6.28578662261347e-07	0.000259696605612571
ENSG00000211933.2_2	1.70057080355728	3.37217378323053	24.5775242198163	7.13794420218491e-07	0.000288759584412555
ENSG00000183454.16_1	1.26887927774453	-1.49015877769771	24.5169045128623	7.36607345569484e-07	0.000291906968087107
ENSG00000156298.12_3	-2.01380828495331	-2.78495448862576	24.4268493725822	7.71854514810385e-07	0.000299757419371761
ENSG00000211950.2_2	-1.90446698764256	3.33944444102989	23.9964104801817	9.65154691378086e-07	0.000367477917591758
ENSG00000274835.1_4	-3.1724562122081	-1.77515322078301	23.6137820505205	1.17741197032786e-06	0.00043760682824013
ENSG00000256128.5_3	-1.57921993992095	-2.27247026453942	23.5861918121284	1.19441558846055e-06	0.00043760682824013
ENSG00000228549.3_5	-1.77459102125719	-3.29510772280095	23.3143874719878	1.3756710638758e-06	0.000494681124413707
ENSG00000144810.15_2	-1.77170925467786	-3.23786262709741	22.8091895521289	1.78908196416262e-06	0.000631643519638359
ENSG00000185686.17_5	1.21977573124358	-1.48530923007971	22.75236422718	1.84277288531908e-06	0.00063898149798439
ENSG00000145824.12_2	-1.53161913743266	-2.49001451939871	22.5539900415811	2.0431972501289e-06	0.000696049196543911
ENSG00000168938.5_2	-1.03212938961573	-1.31791635245802	22.3550741392251	2.266135129472e-06	0.000758686412829093
ENSG00000137872.16_4	1.77599887781	-3.71974430342737	22.061680890694	2.64028072268471e-06	0.000868965611408332
ENSG00000114541.14_3	1.11842736878663	-0.450509880669636	22.027018326035	2.68839327314682e-06	0.000870053676299417
ENSG00000006210.6_3	0.948464337914085	-0.902560858434115	21.9741277415993	2.76350739351817e-06	0.000879701419136652
ENSG00000137090.11_2	1.84607978458952	-3.30138129384352	21.9253958587324	2.83457798441813e-06	0.000887771537119859
ENSG00000165949.12_4	-1.19541299765375	1.78034084231256	21.7013385241912	3.18568920512682e-06	0.000981900206113533
ENSG00000241233.3_2	1.61297751257034	-3.64101914384676	21.6671255563008	3.24301676419214e-06	0.000983951555110672
ENSG00000235385.1_3	0.906122874910663	-0.868720610034316	21.4062424401467	3.71559480926133e-06	0.00110999107701902
ENSG00000200795.1	2.04851906882784	-2.71940877239376	21.2427885577218	4.04629847278105e-06	0.00119047005673428
ENSG00000211668.2_2	1.5224224357996	4.67210065336865	21.1572538761935	4.2309676804351e-06	0.00122622284206998
ENSG00000106565.17_3	-2.05807969771206	-2.39640755083588	21.0255942795139	4.5318879678319e-06	0.00129412059646117
ENSG00000259823.5_1	2.14880189747904	-3.86330577203678	20.9473392296846	4.72083059657296e-06	0.00132843861628994
ENSG00000137266.14_2	0.664482534672492	0.35978753975215	20.9199179029374	4.78889191164363e-06	0.00132843861628994
ENSG00000134769.21_5	0.98238405447905	-2.38071943934311	20.6037035155907	5.64867347804352e-06	0.00154487241685421
ENSG00000177398.18_3	0.927158813496483	-2.01314617189834	20.2725604087238	6.71568538039976e-06	0.00181118303773059
ENSG00000211942.3_3	-1.65304027175924	2.60087393703446	20.2338663387968	6.8528953272471e-06	0.00182287015704773
ENSG00000243264.2_4	-2.06016798213254	2.04166131303873	20.1656661911197	7.10162178000467e-06	0.00184359924456652
ENSG00000058085.14_3	1.18670745448988	-1.27902947642013	20.1605317738525	7.12070982297295e-06	0.00184359924456652
ENSG00000140481.14_3	1.09903191381881	-3.33724644809304	20.0673918374352	7.47605409496619e-06	0.00190320222538817
ENSG00000254167.1_2	-2.32128220892616	-3.40380135611747	20.0493432306153	7.54694465727106e-06	0.00190320222538817
ENSG00000164362.18_4	1.0182749179209	-1.77081801217717	19.9115014566506	8.11108895677897e-06	0.00201924519695813
ENSG00000180071.19_3	-1.18488312841021	-1.07574388285097	19.723251506728	8.95057008518307e-06	0.0022000274672669
ENSG00000134247.9_2	1.39909155584272	-1.1168962410704	19.4854547103049	1.0136864517751e-05	0.00244612861767367
ENSG00000212153.1	1.60122112643055	-2.77043487201973	19.4728928116349	1.0203750027375e-05	0.00244612861767367
ENSG00000247345.2_4	2.96802262332596	-4.23397235634311	19.3359210625068	1.09624529311598e-05	0.00259596232947878
ENSG00000173698.17_3	-1.0424581794735	-1.89371952431481	19.2939609530014	1.12060223110919e-05	0.00262166917152751
ENSG00000136110.12_2	1.60519326327084	-3.56811785724864	19.1966057908819	1.17922878804761e-05	0.0026960109361649
ENSG00000113389.15_4	1.29015610173966	-2.79507491650686	19.1951200978015	1.18014692333926e-05	0.0026960109361649
ENSG00000228775.7_4	0.639453225797749	-1.30879932271353	19.1008183916966	1.23991707040775e-05	0.00279961740385787
ENSG00000122786.19_4	-0.933605483990775	-1.00846660899294	19.041385570295	1.27913901566192e-05	0.00285497947196817
ENSG00000046653.14_3	0.579561544679791	-0.0512216441728369	18.896777774054	1.37985542425541e-05	0.00304477643502177
ENSG00000198691.11_2	0.994870877079102	-3.13284162561205	18.4524326654157	1.74198322781142e-05	0.0038006550918699
ENSG00000169169.14_4	-1.42688739456718	-3.19933939934544	18.3358284895523	1.85191382139996e-05	0.0039956069537716
ENSG00000253487.1_2	-2.47587932139166	-2.87162906538661	18.2944752763815	1.8925523537328e-05	0.00401716312398778
ENSG00000268758.7_3	1.18298048630314	-1.35613531324969	18.2837072580051	1.90328049957192e-05	0.00401716312398778
ENSG00000105852.10_2	1.84944930080616	-3.91645098317983	18.0223121540637	2.18330958706789e-05	0.00455865651200906
ENSG00000173482.16_4	-1.07260898456707	-1.04132430719808	17.7644706650862	2.50008619432219e-05	0.00513482529638668
ENSG00000206737.1	1.30855678290944	-3.27958703950862	17.7553160104252	2.51214544833008e-05	0.00513482529638668
ENSG00000251095.6_5	-1.08907333413229	-2.42686144179507	17.7050169672706	2.57945388342912e-05	0.00521748286546112
ENSG00000253202.1_2	2.30124096088316	-3.95973185346129	17.4788969792021	2.90514569560966e-05	0.00581568238323178
ENSG00000146242.8_2	-1.00097084662445	-0.119853081096327	17.2028906259433	3.3592482121429e-05	0.0066561103860603
ENSG00000183117.18_5	0.971611012442835	-3.21650718409807	17.110787160814	3.52614593454896e-05	0.00691619032925812
ENSG00000100504.16_2	-0.768403989074485	0.967503534912998	17.091710988112	3.56174185253791e-05	0.00691619032925812
ENSG00000123094.15_3	-1.09048696127655	-3.49733460531705	16.9893158221887	3.75907552562995e-05	0.00722710183729529
ENSG00000145284.11_2	-0.939383816449234	0.938595645587457	16.9304418428621	3.8774747567027e-05	0.00738164753192677
ENSG00000220113.2_3	-1.19795889140129	-3.55793263334886	16.868191185095	4.00674521098448e-05	0.00755289368629007
ENSG00000253481.2_2	-1.57025624736066	-2.21436061331137	16.850052701095	4.04522063741975e-05	0.00755289368629007
ENSG00000174640.12_2	-1.66604779794104	-4.05702201923401	16.8244498014673	4.10016261885086e-05	0.0075825674031282
ENSG00000189238.5_3	-1.34960062327598	-3.25686893263437	16.8018736585184	4.14923148695317e-05	0.00760092235977892
ENSG00000120708.16_3	-1.06845828865507	-1.32036458907938	16.7134174748247	4.34724519823576e-05	0.00788923432330299
ENSG00000238554.1	1.79104144838444	-4.30023322419262	16.6912744324395	4.39828309699067e-05	0.00790795010901527
ENSG00000214929.3_2	0.8330750277022	-1.60727180215149	16.650312681999	4.49428994109988e-05	0.00800643321800711
ENSG00000253649.4_4	1.00749073848458	-1.10121009777413	16.592621687195	4.63309161624036e-05	0.0081350764036109
ENSG00000262202.4_4	0.734225453291628	-0.424107286717048	16.5855943661093	4.65029086827073e-05	0.0081350764036109
ENSG00000113749.7_4	1.37152988616534	-3.19631784944951	16.4232352923621	5.0660419905155e-05	0.00878325030105625
ENSG00000251623.2_4	-1.7007855867816	-3.86509199440864	16.3832117386249	5.17414918424145e-05	0.00889129458934517
ENSG00000258745.1_4	-0.83490814853899	-2.15219325588454	16.2131126936856	5.66009750894839e-05	0.00951975386219057
ENSG00000137868.18_4	0.885166413762773	-0.975089057755818	16.2057054253683	5.68227213875562e-05	0.00951975386219057
ENSG00000112769.18_3	-2.36160539369057	-3.86928633560454	16.204147397229	5.68694740969258e-05	0.00951975386219057
ENSG00000211625.2_2	1.23714347705285	3.54864464316236	16.1697303603451	5.79121711468917e-05	0.00961144050709695
ENSG00000124749.16_4	-2.82982259931986	-3.5731352701093	16.1437579982432	5.87117395688624e-05	0.0096615640588828
ENSG00000235687.9_5	5.37655371702114	-4.00395560106675	16.1207009590434	5.94308573334421e-05	0.00969771754370402
ENSG00000182168.14_2	2.10594410685353	-4.06141330591013	16.0176355275871	6.2755197348612e-05	0.0101548368509612
ENSG00000179639.10_2	-2.66716766210752	-3.87608172972343	15.9979978527946	6.34095062571153e-05	0.0101759156405014
ENSG00000207349.1	1.51391493435526	-3.45411393348068	15.9757328399718	6.41596598695308e-05	0.0102119038962832
ENSG00000211890.3	-1.5694890427246	4.88694334574909	15.8319104513052	6.92251476620106e-05	0.0109285684333408
ENSG00000256916.1_4	-1.30246260901662	-3.1194390056734	15.8158289991267	6.98159887100733e-05	0.0109329586191307
ENSG00000253209.1_2	1.21267160444141	0.555491020590339	15.7727099357983	7.14253633438239e-05	0.011095501643283
ENSG00000152953.12_2	-1.54737638836824	-1.10276748472422	15.7368818184049	7.27909643308708e-05	0.0112178963918798
ENSG00000259001.3_4	0.691096611064278	-0.426799059575922	15.7123631939704	7.37406081792028e-05	0.0112747648001871
ENSG00000150594.6_3	1.5890475406134	-3.58653272242643	15.620387240612	7.7415407020304e-05	0.0117441591681271
ENSG00000198825.12_3	0.616172866582227	1.92763706613689	15.5302752780022	8.1194395464539e-05	0.0122219594661273
ENSG00000254228.2_3	-1.64689853933684	-2.36225735221405	15.4489894257334	8.47622543570311e-05	0.0126290606754387
ENSG00000176165.10_3	1.65170781371804	-1.65537947976966	15.4392619032931	8.51996574560957e-05	0.0126290606754387
ENSG00000124529.3	1.31538941970169	-3.42124397731729	15.281308097333	9.26285830472703e-05	0.0136262259516053
ENSG00000265735.1	0.871266406964601	1.99780193198772	15.2662342735269	9.33707545321674e-05	0.0136321301616964
ENSG00000087250.8_2	1.34814474069982	-2.95611652471325	15.1511396898979	9.92383917892073e-05	0.0143806797892748
ENSG00000083857.13_4	-1.22456079466751	-0.423958050479355	14.8873846905983	0.000114123632791875	0.0164152051966861
ENSG00000200370.1	1.58930962627542	-0.821074000048344	14.773640972893	0.000121218130863281	0.0173074534198764
ENSG00000242766.1_2	-1.45001582015559	1.51990548779885	14.6299433095834	0.000130819395623704	0.0185419782789861
ENSG00000275675.1_5	-2.06946390440566	-3.9647172376537	14.5821016195559	0.000134183000976324	0.0188809095141903
ENSG00000253641.5_3	0.956908302546069	-2.43014391685204	14.555430882837	0.00013609580290114	0.0190122899333406
ENSG00000029534.20_4	-0.57548511938163	3.12246597702032	14.5365194687527	0.00013746872575937	0.0190669122628247
ENSG00000152503.9_4	-0.62779129602749	-2.54189385399504	14.490381377665	0.000140877040785798	0.0194010665104867
ENSG00000266642.2_4	0.295844977998419	2.46802539991417	14.3769771026506	0.000149620522799264	0.0204600796599726
ENSG00000122641.10_3	-0.870232193656223	-2.78035495145827	14.3283588827603	0.000153534451266634	0.0208484753475209
ENSG00000205755.11_2_PAR_Y	1.3187172339185	-2.99546644254706	14.3142570056596	0.000154688872167672	0.020859364720499
ENSG00000270187.1	-1.57103057051125	-1.96318386056224	14.2613650812465	0.000159097185458122	0.0213058561877642
ENSG00000061337.15_3	-1.28472042299184	-2.74055213134471	14.2234809589101	0.000162332227976536	0.0215901863208793
ENSG00000239211.2	2.24704946702457	-4.45291041650645	14.0881174953309	0.000174442319416694	0.0230429997172338
ENSG00000110448.10_2	0.966751345056552	-2.92590833905489	14.0373421600915	0.00017921605725736	0.023196456357181
ENSG00000143028.8_2	0.996148469526476	-0.938231398489557	14.0362563840483	0.000179319562905349	0.023196456357181
ENSG00000225698.3_4	-1.27427836863223	2.12994911257178	14.0271626358691	0.00018018882576482	0.023196456357181
ENSG00000170873.18_4	0.519045491410761	1.42061652829308	14.0251438715641	0.00018038237253756	0.023196456357181
ENSG00000082781.11_3	-0.833036651013877	0.629346551384082	13.8807271943318	0.000194785688590786	0.0248838717174729
ENSG00000102466.15_3	1.19889632353336	-3.65685916569089	13.8650101687548	0.000196421538393033	0.0249288459641564
ENSG00000197381.15_3	0.815755504671761	0.354681385846457	13.8212858721649	0.000201045605211151	0.025350023129806
ENSG00000112414.14_4	-1.71846598374532	-4.04685774797439	13.7653271992908	0.000207123893066222	0.0259479468100639
ENSG00000019991.16_4	-1.38752934765327	-1.60015616609942	13.3336908432119	0.000260679928954795	0.0324470584076743
ENSG00000272620.1_4	1.10798516877505	-1.00574442644226	13.3217615258344	0.000262343607477848	0.0324470584076743
ENSG00000240864.3_3	-1.3874014087774	4.12490043066761	13.2449760054534	0.000273311408099576	0.0335896260916302
ENSG00000060566.13_2	-1.471753740916	-3.74420067400188	13.209180303357	0.000278581185085185	0.0340219462388939
ENSG00000197061.4_2	0.925033671573105	-2.73739901425144	13.1969729535991	0.000280401652910647	0.0340302456013684
ENSG00000201793.1	1.64803780322164	-4.32679446995596	13.0839082458673	0.000297843375801492	0.0358269210431412
ENSG00000138083.4_2	-0.824453019254398	0.845796037470679	13.0773003063636	0.000298895932072761	0.0358269210431412
ENSG00000254726.2_2	0.451184649315762	0.469993559467821	12.8959916725278	0.00032928657954548	0.0392275263902707
ENSG00000239819.2_3	1.08313792506418	1.89058561210245	12.8183471864213	0.000343236802359454	0.0406400745622919
ENSG00000218336.8_4	1.04663719763146	-2.5464573814736	12.7542064286969	0.000355209423336672	0.0418027671657666
ENSG00000184357.4_2	0.873883603475699	-1.45795104333229	12.7172967619123	0.000362289073940587	0.0423790917938453
ENSG00000244236.2	1.56242377625116	-3.93248246192621	12.7053205679269	0.000364616676965449	0.0423959678641623
ENSG00000134343.12_4	1.18302248611529	-1.36795472199877	12.5819302760634	0.000389494245588203	0.0446892649112473
ENSG00000254098.1_2	-1.5320926775255	0.469237974876967	12.5786609249226	0.000390176191276456	0.0446892649112473
ENSG00000146038.11_2	-1.07706070783594	-2.77213118859608	12.5735534844973	0.000391243950711301	0.0446892649112473
ENSG00000151376.16_4	-0.825297634428388	-1.77347845205948	12.5056787895631	0.000405716910372848	0.0460714091556722
ENSG00000111863.12_3	0.610173977597485	1.13411021456401	12.4528825743247	0.000417347228247549	0.0470039903295683
ENSG00000276410.3_3	1.07678950150588	-3.52270924101933	12.4465226730433	0.000418770745031173	0.0470039903295683
ENSG00000100596.6_3	-0.19117020205705	5.09503304702873	12.4306885518361	0.00042233616449061	0.0471317450694176
ENSG00000189108.12_3	-1.43586637321657	-4.04425415180676	12.3830250343082	0.000433254657083706	0.0478109884016643
ENSG00000211689.7_3	-2.42295033574881	-4.34226093587696	12.3826266860869	0.000433347098501026	0.0478109884016643
ENSG00000224939.1_3	1.01910348193849	-2.99107735870831	12.3627883284262	0.000437976088188815	0.0478485124186275
ENSG00000204381.11_4	0.928145393122457	-2.32864787388306	12.360064782952	0.000438615470723849	0.0478485124186275
ENSG00000214128.10_3	-0.847583510764258	-3.02257060374938	12.2655053119079	0.000461408259717251	0.0498358219152031
ENSG00000099250.17_4	-1.11535904461006	-3.5023142807398	12.2560213980002	0.000463759237151307	0.0498358219152031
ENSG00000201185.1	1.61157867998659	-3.0791693491601	12.2471960965008	0.000465957807859755	0.0498358219152031
ENSG00000241351.3_3	1.07274801907904	5.97147050057379	12.2426335891055	0.000467098547150426	0.0498358219152031
