logFC	logCPM	LR	PValue	FDR
ENSG00000140955.10_3	-4.33387388527883	-2.50749915995379	327.107643263148	4.09972572833436e-73	7.96084741927966e-69
ENSG00000206077.10_2	-2.219214246196	-2.26268009349708	76.7114949690429	1.97848418831822e-18	1.92091029843816e-14
ENSG00000219607.3_2	-1.26355016312234	-0.0811307848605195	34.4846596237398	4.29623975708206e-09	2.78081278676731e-05
ENSG00000146453.12_4	-2.42958909880824	-2.03638844282054	32.9141904098265	9.63176387377406e-09	4.67573977252362e-05
ENSG00000211669.3_3	-2.69995851747241	2.71632428695941	27.4828477951814	1.58493918881428e-07	0.000513138152640528
ENSG00000240864.3_3	-2.3775441369754	4.1249004230018	27.4820976239156	1.58555408169903e-07	0.000513138152640528
ENSG00000165949.12_4	-1.64049945810663	1.78034070727564	23.9062546720621	1.01142614918255e-06	0.00280569613783239
ENSG00000271620.1_2	-2.09668954385982	-0.607525809087841	23.4598930744088	1.27545144945404e-06	0.00303653267145536
ENSG00000279778.1_4	-3.12197269335729	-4.29524787116709	23.270537660112	1.40739489355743e-06	0.00303653267145536
ENSG00000226856.5_2	-1.76222079387019	-3.56578728819912	22.6446462904457	1.94902536949931e-06	0.00378461746249376
ENSG00000149527.17_4	-1.1008027940334	-0.267418499450143	21.9801602623918	2.75483483451962e-06	0.00486303480151836
ENSG00000184574.9_2	-0.500365071645866	2.47107316850381	21.1453012770527	4.25743824850157e-06	0.00688924465911696
ENSG00000164946.19_2	-2.21758421880211	-2.22745297364875	20.124485623561	7.25617525623505e-06	0.0108384931635056
ENSG00000128011.4_3	-0.907958480223418	-0.836478848243236	19.3316035624206	1.09872677542597e-05	0.0152393403751582
ENSG00000099308.10_4	-0.351285734248605	4.2748352073766	19.1545195892618	1.20551718603353e-05	0.015605821812266
ENSG00000106948.16_3	-0.289803674483903	6.25588327538865	18.2488352104313	1.93844450313408e-05	0.0232878391280507
ENSG00000229953.1_4	-0.829459604806272	-0.550674904764556	18.0747658196028	2.12397767024492e-05	0.0232878391280507
ENSG00000104881.15_3	-0.750739900743411	1.98528867821645	18.0438713362215	2.15872440161146e-05	0.0232878391280507
ENSG00000100344.10_3	-1.44688276114039	-2.48456830875669	17.7454481924215	2.52520960376381e-05	0.0245631457931162
ENSG00000249072.1_4	-1.22770282838053	1.40724575578688	17.7418910289282	2.52993570842684e-05	0.0245631457931162
ENSG00000114473.13_2	-0.607414976636981	1.13822638278484	17.3293877107673	3.14288671296617e-05	0.0279364088546113
ENSG00000237786.1_4	-0.593433281008186	-0.50395806795928	17.3159979311356	3.1651096652665e-05	0.0279364088546113
ENSG00000100106.20_5	-0.297621772246786	3.92017531872496	16.4779829598126	4.92183189342984e-05	0.0408174225973253
ENSG00000144229.11_4	3.94499646831023	-3.82220416948439	16.4311638722096	5.04489722080445e-05	0.0408174225973253
